子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
特朗普签署行政令将美国防部更名为“战争部” 美军战略发生“重大转变”?,9月8日 20:53,0,,,非百家号页面，跳过评论爬取,,0
特朗普周五签令!国防部恢复旧名“战争部”,9月8日 17:29,0,,,非百家号页面，跳过评论爬取,,0
"中国九三阅兵结束后,美国防部改名战争部",9月8日 16:25,0,,,非百家号页面，跳过评论爬取,,0
特朗普恢复“战争部”名称有何目的 强化军事定位,9月8日 08:04,0,,,非百家号页面，跳过评论爬取,,0
特朗普签令改国防部为“战争部”?军事战略转向藏隐忧!,9月8日 07:25,0,,,非百家号页面，跳过评论爬取,,0
特朗普宣称将国防部改为战争部,9月7日 19:37,0,,,非百家号页面，跳过评论爬取,,0
特朗普将美国防部更名为“战争部” 体现所谓“以实力促和平”的立场,9月7日 12:55,0,,,非百家号页面，跳过评论爬取,,0
"特朗普计划把国防部改为“战争部”,中方回应",9月7日 00:13,0,,,非百家号页面，跳过评论爬取,,0
特朗普将美国防部更名为“战争部” 现场:国防部办公室多个名牌被更换,9月6日 22:04,0,,,非百家号页面，跳过评论爬取,,0
美国 特朗普签署行政令将国防部改称“战争部”,9月6日 18:33,0,,,非百家号页面，跳过评论爬取,,0
特朗普签署行政令允许国防部使用“战争部”称号,9月6日 12:57,0,,,非百家号页面，跳过评论爬取,,0
特朗普将美国防部更名为“战争部”,9月6日 11:27,0,,,非百家号页面，跳过评论爬取,,0
特朗普签署行政令将国防部改称“战争部”,9月6日 09:36,0,,,非百家号页面，跳过评论爬取,,0
