子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
帕金斯:斯特恩很强硬而萧华太随和了 小卡事件他必须拿出点铁腕,9月6日 10:39,0,,,非百家号页面，跳过评论爬取,,0
NBA已聘请权威律所调查伦纳德阴阳合同事件,9月6日 08:44,0,,,非百家号页面，跳过评论爬取,,0
NBA对阴阳合同处罚的名问条款是什么?小卡竟曾两次被调查均被证清白,9月5日 19:27,0,,,非百家号页面，跳过评论爬取,,0
"涉及2800万,伦纳德阴阳合同实锤?快船官宣,鲍尔默表态,罚单或出炉",9月5日 14:45,0,,,非百家号页面，跳过评论爬取,,0
莱昂纳德阴阳合同引热议,9月5日 05:46,0,,,非百家号页面，跳过评论爬取,,0
因阴阳合同 伦纳德与快船将被调查,9月5日 02:18,0,,,非百家号页面，跳过评论爬取,,0
莱昂纳德再生事端!苦命的“灯泡组合”争冠梦破碎?,9月4日 22:30,0,,,非百家号页面，跳过评论爬取,,0
"NBA查快船阴阳合同,乔-史密斯旧案在前,重罚恐难免",9月4日 21:10,0,,,非百家号页面，跳过评论爬取,,0
莱昂纳德卷入合同风波,9月4日 20:10,1,飞行少女甲,09-04 20:17,莱昂纳德季后赛高效得分王，可惜伤病多，盼新赛季健康复出。,陕西,0
"NBA顶级巨星涉嫌阴阳合同,年薪超3.5亿元,球队:全力配合调查!老板是全球前8富豪,身家超1万亿元",9月4日 16:46,1,幽默瑜伽师,09-04 18:52,球星合同风波引人关注，期待联盟公正调查真相，篮球公平竞争值得支持。,上海,1
"曝小卡涉嫌签约阴阳合同,NBA介入调查恐抄没5年首轮签",9月3日 22:53,0,,,非百家号页面，跳过评论爬取,,0
