子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
法总理府举行权力交接仪式 勒科尔尼正式接任总理,昨天 10:20,0,,,非百家号页面，跳过评论爬取,,0
法国多地发生大规模示威 抗议削减财政支出,昨天 04:37,0,,,无评论,,0
马克龙任命防长勒科尔尼担任法国总理,9月10日 02:00,1,杭州亚运会蛮不错对,09-10 02:08,法国新总理上任，愿中法友谊长存！,黑龙江,2
法国总理贝鲁抵达爱丽舍宫向总统马克龙递交辞呈,9月9日 19:35,1,小吴rx3,09-09 21:33,政治风云变幻，稳定才是硬道理！,河北,0
法国总理贝鲁将辞职，法国即将迎来两年内第五位总理,9月9日 08:58,1,诸露祖,09-09 13:17,民众更关心的是物价、就业、社会福利。,湖南,0
法国总理贝鲁将辞职，法国即将迎来两年内第五位总理,9月9日 08:58,2,不过明日而已,09-09 13:17,马克龙的执政困境越来越明显。,河北,0
法国总理贝鲁将辞职，法国即将迎来两年内第五位总理,9月9日 08:58,3,lhj4790,09-09 10:08,没有了殖民地的欧洲就像失血过多的牛,浙江,0
法国总理贝鲁将辞职，法国即将迎来两年内第五位总理,9月9日 08:58,4,一战娱晚热W,09-09 13:17,法国政局不稳，对经济和社会信心都是打击。,江西,0
法国总理贝鲁未通过议会信任投票将辞职,9月9日 07:10,1,百度网友3624e0cd,09-09 13:18,法国即将迎来第五位总理，这纪录是该写进政治教科书了。,黑龙江,0
法国总理贝鲁未通过议会信任投票将辞职,9月9日 07:10,2,曾经的忧郁橄榄,09-09 13:18,法国政治碎片化，执政难度越来越大。,云南,0
法国总理贝鲁未通过议会信任投票将辞职,9月9日 07:10,3,百度网友e5f64ddc,09-09 13:18,马克龙坚持不提前大选，矛盾还会持续。,青海,0
任期即将结束，法总理批各政治势力联手“推翻政府”,,1,公门纨,09-09 13:19,法国这种“悬浮议会”的局面，注定政府短命，政策难以延续。,浙江,0
任期即将结束，法总理批各政治势力联手“推翻政府”,,2,专业副驾,09-09 13:19,贝鲁下台几乎成定局，他自己也很清楚。,江西,0
任期即将结束，法总理批各政治势力联手“推翻政府”,,3,端木馥,09-09 13:19,九个月两任总理，法国政治真是动荡。,山西,0
