子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"电影《731》预售票房超3900万,首日排片占比超98.9%,将上映5个2D版本",9月10日 16:16,0,,,非百家号页面，跳过评论爬取,,0
3部主旋律电影都扑街，731或成救市赢家,9月10日 11:02,0,,,非百家号页面，跳过评论爬取,,0
《731》即将上映,9月6日 18:21,0,,,非百家号页面，跳过评论爬取,,0
电影《731》预售破2000万元,9月6日 16:18,0,,,非百家号页面，跳过评论爬取,,0
《731》开启预售票房大爆，王志文情绪失控,9月6日 16:07,0,,,非百家号页面，跳过评论爬取,,0
《731》即将上映!观影前提示务必看!,9月6日 13:12,0,,,无评论,,0
电影《731》预售总票房破2000万,9月6日 13:03,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》预售破2000万,揭日军暴行引关注",9月6日 12:40,0,,,非百家号页面，跳过评论爬取,,0
《731》预售票房破2000万,9月6日 11:21,0,,,非百家号页面，跳过评论爬取,,0
《731》实时预售票房1937万,9月6日 10:11,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》发布人物海报,无声控诉历史暴行",9月6日 00:00,0,,,非百家号页面，跳过评论爬取,,0
电影《731》开启预售,9月5日 16:34,0,,,非百家号页面，跳过评论爬取,,0
电影《731》英文片名震撼发布,9月5日 16:13,0,,,非百家号页面，跳过评论爬取,,0
电影《731》预售开启 9月18日上映,9月5日 16:00,0,,,无评论,,0
"电影《731》发布“勿忘”版预告,英文片名直译为“罪行无界”",9月5日 13:31,0,,,非百家号页面，跳过评论爬取,,0
电影《731》预售票房破1000万,9月5日 13:06,0,,,非百家号页面，跳过评论爬取,,0
电影《731》预售票房破1000万 9月18日正式上映,9月5日 12:07,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》预售票房破1000万,想看人数已超430万",9月5日 11:47,1,公坚保,09-06 01:09,《731》不只是电影，更是历史警钟,陕西,0
"电影《731》预售票房破1000万,想看人数已超430万",9月5日 11:47,2,追赶远去的灵魂,09-06 01:09,首日排片就这么高，足见全国观众的期待！🔥👏,安徽,0
"电影《731》预售票房破1000万,想看人数已超430万",9月5日 11:47,3,彝族怪小伙,09-06 01:09,这是一部必须走进电影院去看的影片，铭记历史！,广西,0
"电影《731》最新消息,英文片名确定",9月5日 11:16,0,,,非百家号页面，跳过评论爬取,,0
电影《731》英文片名亮了,9月5日 10:39,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》片长125分钟,想看人数超666万,将于9月18日上映",9月5日 09:05,0,,,非百家号页面，跳过评论爬取,,0
《731》9月18日上映 片长125分钟,9月4日 18:13,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》发行通知出炉!9月18日上映,片长125分钟",9月4日 18:06,0,,,非百家号页面，跳过评论爬取,,0
"电影《731》发行通知出炉,片长125分钟",9月4日 16:50,0,,,无评论,,0
"电影《731》发行通知出炉,9月18日上映",9月4日 16:40,0,,,非百家号页面，跳过评论爬取,,0
"影片《731》今日开启预售,票房已突破100万!",9月4日 16:37,0,,,无评论,,0
"九月新上多部历史片,《731》“想看”人数断层领先",9月1日 14:21,0,,,非百家号页面，跳过评论爬取,,0
电影《731》预售开启!市民关注度持续升温,1970年,0,,,非百家号页面，跳过评论爬取,,0
