子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
学生火车票优惠新规进入实施阶段 优惠票发售 动车组优惠票适用范围扩大 可享“折上折”,9月7日 10:35,0,,,非百家号页面，跳过评论爬取,,0
多项学生旅客铁路购票优惠新政实施,9月7日 08:46,0,,,非百家号页面，跳过评论爬取,,0
学生火车票优惠新规今起实施,9月6日 22:24,0,,,非百家号页面，跳过评论爬取,,0
学生火车票优惠新规进入实施阶段 优惠票今起发售 动车组优惠票适用范围扩大 可享“折上折”,9月6日 10:58,0,,,非百家号页面，跳过评论爬取,,0
动车组车票优惠新政今起施行,9月6日 00:21,0,,,非百家号页面，跳过评论爬取,,0
学生购票福利再升级 铁路护航学子求学之路,9月5日 11:30,0,,,无评论,,0
"国铁优化儿童及特殊旅客购票优惠,9月6日起实施",9月5日 11:29,0,,,非百家号页面，跳过评论爬取,,0
火车学生票优惠新规9月6日起实施,9月4日 20:58,0,,,非百家号页面，跳过评论爬取,,0
"火车学生票优惠新政,即将上线!",9月2日 11:03,0,,,非百家号页面，跳过评论爬取,,0
这些城市火车票“折上折”活动9月6日起施行,9月1日 15:46,1,健康革命者,09-03 23:17,学生党福利来啦！出行更灵活，钱包更开心！,山东,0
学生购票优惠新举措为青春出行添活力,9月1日 13:15,0,,,无评论,,0
