子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,1,飞鸟自在518,08-07 14:14,确实啊。只要是合法的赚钱，都没问题,广东,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,2,胡同口傻黑甜♥,08-07 16:43,哈哈哈哈，这好像是三胎了,北京,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,3,大龟看世界,08-07 16:43,黄晓明做过亲子鉴定了吗，咋删微博了，是因为啥？,福建,1
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,4,大散仙啊,08-07 14:10,现在才8.7日，怎么就8.8了……我穿越了吗？,北京,1
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,5,老石哥3,08-07 14:14,这货生不生和我们老百姓有什么关系？谁关心你生啥？屏蔽一下这些丑戏子的热搜吧，恶心人,黑龙江,4
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,6,来自宝掌寺伶俐的乔巴,08-09 00:01,生了有三个，不知道打掉的有几个呀,上海,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,7,天王洲尤拉西斯,08-07 16:48,转人工,江苏,3
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,8,zeline520,08-07 14:38,红星新闻也是要关门的节奏了，发个文章内容时间也不审核，急着帮这些艺人发布喜讯是要告知全网准备包红包了吗？脑子是个好东西，你们这些编辑和审稿的不想要就捐给中国男足去,浙江,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,9,第99个春天,08-07 17:38,这个叶柯太装了 如果安分点 别整那么多无语的事 黄晓明估计也会跟她在一起 看不清自己的地位,北京,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,10,蒯薇柔,08-07 13:56,现在才8月7日13：56你就发8月7日晚的消息了，莫非你未卜先知,湖北,41
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,11,sugarH7A,08-07 16:49,这女鬼和赵露思心态真的强 自我洗脑不要有羞耻心耶 那就挣有正向价值观的钱呀 娱乐圈最近乌烟瘴气,广东,0
叶珂官宣生了，重新直播：不要对赚钱有羞耻心,8月7日 13:38,12,烟花散后er,08-07 14:33,生的不一定是谁的孩子呢,天津,2
