子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
尼泊尔首都局势恢复平静,昨天 04:22,0,,,无评论,,0
我使馆提示在尼泊尔中国公民和机构遵守尼方安全管控要求,9月10日 19:44,0,,,无评论,,0
卡塔尔外交部：以色列针对多哈的袭击造成6人死亡,9月10日 19:33,0,,,无评论,,0
尼泊尔首都现状:议会大厦被烧毁房顶坍塌 希尔顿酒店变废墟冒烟,9月10日 16:54,0,,,非百家号页面，跳过评论爬取,,0
尼泊尔首都特里布万国际机场无限期关闭,9月10日 16:25,1,离明之前8Iz,09-10 16:34,安全第一，期待尼泊尔早日恢复蓝天白云！,广西,2
外交部：提醒在尼的中国公民和机构密切关注尼泊尔安全形势,9月10日 15:52,0,,,无评论,,0
现场画面：尼泊尔宫殿被大火吞没，国家重要文件档案烧毁,9月10日 13:22,0,,,非百家号页面，跳过评论爬取,,0
现场画面：尼泊尔总理奥利辞职后，乘直升机离开加德满都,9月10日 10:22,0,,,非百家号页面，跳过评论爬取,,0
尼泊尔总统府：奥利内阁将继续执政到新内阁产生,9月9日 21:06,0,,,无评论,,0
尼泊尔多个机场停摆，多城实施宵禁,9月9日 20:56,0,,,无评论,,0
尼泊尔总理辞职，总统已接受辞呈,9月9日 19:25,1,窿少78U,09-09 19:40,政局变动是新的开始，愿尼泊尔早日恢复平静！,江西,2
尼泊尔爆发大规模示威游行，中使馆提醒在尼中国公民加强安全防范,,1,呆呆怪GGteD,09-09 22:54,坑爹炫耀，加剧了贫富差别的愤怒,上海,1
尼泊尔爆发大规模示威游行，中使馆提醒在尼中国公民加强安全防范,,2,牢宛菡d8,09-09 20:43,世界真的不太平啊！,江苏,3
