子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"张雪峰高调捐款5000万支持统一,反遭全网“扒皮”正常吗?",昨天 09:33,0,,,非百家号页面，跳过评论爬取,,0
张雪峰爱国捐款言论引发争议,9月10日 07:45,1,百度网友00344e1,09-10 10:33,莫要以为自己站在道德高地指责别人,黑龙江,0
张雪峰爱国捐款言论引发争议,9月10日 07:45,2,一把牙刷闯天涯,09-10 10:20,一个靠教育产业发家的小丑,新疆,0
张雪峰被质疑捐5000万是表演性爱国,9月9日 11:32,0,,,非百家号页面，跳过评论爬取,,0
张雪峰说愿意为统一捐款五千万，引得一群“汉奸”露出狐狸尾巴,9月9日 10:49,0,,,非百家号页面，跳过评论爬取,,0
张雪峰老师称要捐款5000万元,9月9日 02:39,0,,,非百家号页面，跳过评论爬取,,0
张雪峰老师声称要捐5000万元,9月9日 02:31,0,,,非百家号页面，跳过评论爬取,,0
张雪峰捐5000万用于创业,9月9日 00:00,0,,,非百家号页面，跳过评论爬取,,0
张雪峰回应为祖国统一战争捐款5000万,9月8日 16:12,0,,,非百家号页面，跳过评论爬取,,0
张雪峰回应承诺捐款5000万支持统一,9月7日 22:15,0,,,非百家号页面，跳过评论爬取,,0
张雪峰捐款5千万支持统一被嘲,9月7日 19:50,0,,,非百家号页面，跳过评论爬取,,0
