子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"普京对北约划出战争红线:部队进乌即成合法目标,绝无例外!",9月7日 10:16,0,,,非百家号页面，跳过评论爬取,,0
普京表态：若军队出现在乌克兰，将被俄合法打击,9月7日 04:08,0,,,非百家号页面，跳过评论爬取,,0
普京：出现在乌克兰的西方部队将成为俄军合法打击目标,9月6日 15:45,0,,,非百家号页面，跳过评论爬取,,0
俄罗斯总统普京：外国军队如在乌出现将成俄军合法打击目标,9月6日 14:24,0,,,非百家号页面，跳过评论爬取,,0
"普京:敢派兵,就打!",9月6日 13:59,0,,,非百家号页面，跳过评论爬取,,0
普京:任何在乌西方军队将成合法攻击目标,9月6日 12:05,0,,,非百家号页面，跳过评论爬取,,0
"CNN:普京称,如果西方军队进入乌克兰,将成为“合法目标”",9月6日 10:38,0,,,非百家号页面，跳过评论爬取,,0
普京:北约军队如在乌出现 将成俄军合法打击目标,9月6日 09:34,0,,,非百家号页面，跳过评论爬取,,0
"俄罗斯总统普京:目前还没有人认真讨论过俄罗斯的安全保障,我们已准",9月5日 14:14,0,,,无评论,,0
"普京在北京发表讲话,提及美国表示“肯定”",9月4日 19:10,0,,,非百家号页面，跳过评论爬取,,0
普京表态：俄军重返基辅或已实现,9月4日 09:49,0,,,非百家号页面，跳过评论爬取,,0
