子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"俄罗斯将对华免签:北京飞莫斯科1482元,国庆赴俄游客有望大增",9月6日 15:52,1,山上清风徐来,09-06 19:41,俄罗斯对华免签何时生效,北京,0
"回应中方友好政策,便利两国人员往来,普京:俄将对等实施对华免签",9月6日 06:47,0,,,无评论,,0
普京访华 中俄免签 30天畅游不再烦恼,9月5日 16:47,0,,,非百家号页面，跳过评论爬取,,0
"中俄免签成了,扎哈罗哈对国民千叮咤万嘱咐,不能给中国添麻烦",9月5日 15:55,0,,,非百家号页面，跳过评论爬取,,0
普京称将回应中国对俄试行免签,9月5日 00:09,0,,,非百家号页面，跳过评论爬取,,0
中俄一口气签20多份文件，普京得偿所愿,9月4日 15:16,0,,,非百家号页面，跳过评论爬取,,0
特朗普反对无效 中俄签署合作大单 俄罗斯卖石油 中国对俄免签,9月3日 16:48,0,,,非百家号页面，跳过评论爬取,,0
中方对俄罗斯试行免签政策,9月2日 22:39,0,,,非百家号页面，跳过评论爬取,,0
中国队俄罗斯免签了 俄罗斯应该很快也对中国免签,9月2日 16:43,0,,,非百家号页面，跳过评论爬取,,0
中国对俄罗斯试行免签,9月2日 16:10,0,,,非百家号页面，跳过评论爬取,,0
中俄关系再升级,9月2日 16:01,0,,,无评论,,0
