子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"尘埃落定!河南省佛教协会发长文,坐实释永信6大罪行,恐难翻身",9月5日 13:50,0,,,非百家号页面，跳过评论爬取,,0
释永信被批斗处分,9月5日 12:44,0,,,非百家号页面，跳过评论爬取,,0
河南佛教协会暗示释永信将被重判,9月4日 22:58,1,妙解心结,09-05 12:20,败坏佛的事业，丢如来的脸！,广东,1
河南佛教协会暗示释永信将被重判,9月4日 22:58,2,呢腺醇迂姓15,09-05 11:56,提供证据出来才是根本。,河南,3
河南佛教协会暗示释永信将被重判,9月4日 22:58,3,危晓蓝yi,09-05 12:07,大快人心事,辽宁,1
河南佛教协会暗示释永信将被重判,9月4日 22:58,4,山简画,09-05 05:45,小编啥也不知道，啥也说不清楚。,江苏,0
河南佛教协会暗示释永信将被重判,9月4日 22:58,5,四川时代新知事文化,09-06 07:41,四川时代新知事文化09-06 07:41四川举报回复赞,四川,0
河南佛教协会再发文谈释永信，透露关键细节,9月4日 22:47,0,,,非百家号页面，跳过评论爬取,,0
释永信又上热搜了,9月4日 16:17,0,,,非百家号页面，跳过评论爬取,,0
"释永信涉嫌刑事犯罪,河南省佛教协会发文",9月4日 13:32,0,,,无评论,,0
河南省佛教协会:释永信目无国法、罔顾教规 六根不净、追名逐利、肆意妄为、屡破底线,9月4日 12:28,0,,,非百家号页面，跳过评论爬取,,0
"河南省佛教协会:释永信目无国法、罔顾教规,背弃了正信正行的沙门传统",9月4日 11:45,0,,,无评论,,0
释永信被逐出佛门 河南佛教协会发声痛斥 少林寺面临全面重塑,9月4日 11:41,0,,,无评论,,0
河南佛教协会表示:释永信枉费僧众信任,9月4日 11:34,0,,,非百家号页面，跳过评论爬取,,0
"河南省佛教协会发文:释永信六根不净、追名逐利,背弃了正信正行的沙门传统",9月4日 11:04,0,,,无评论,,0
河南省佛教协会就释永信被查发声,9月4日 10:55,0,,,无评论,,0
释永信方丈翻身无望了,9月2日 08:35,0,,,非百家号页面，跳过评论爬取,,0
