子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"梅西:难忘主场最后一战,衷心感谢所有球迷的支持",9月5日 23:38,0,,,非百家号页面，跳过评论爬取,,0
梅西的世预赛主场谢幕,9月5日 14:45,0,,,无评论,,0
"年龄原因,梅西宣布“不太可能参加下一届世界杯”",9月5日 14:15,1,家具设计师KD,09-05 19:54,这个视角很独特👍,福建,0
"梅西在本土最后一场正式比赛,球迷团体对球场进行精心布置",9月5日 13:25,0,,,非百家号页面，跳过评论爬取,,0
梅西迎本土告别战,9月5日 13:13,0,,,非百家号页面，跳过评论爬取,,0
"奥塔门迪晒与梅西的照片:继续表演吧,GOAT",9月5日 12:24,0,,,非百家号页面，跳过评论爬取,,0
德保罗晒与梅西照片:我一直都会像第一天那样欣赏你,9月5日 12:09,0,,,非百家号页面，跳过评论爬取,,0
38岁梅西宣布无缘2030世界杯,9月5日 11:53,1,尘急侵纺合称ci,09-05 12:31,梅西退出世界杯很理智，年龄到了就享受当下足球时光，传奇生涯圆满收场。,甘肃,0
38岁梅西宣布无缘2030世界杯,9月5日 11:53,2,百度网友98645704,09-05 13:46,世界杯没他会少点味道，但他已无憾,广东,1
38岁梅西宣布无缘2030世界杯,9月5日 11:53,3,玉色纷芳,09-05 13:45,梅西宣布无缘2030世界杯，虽有遗憾但选择理智,吉林,1
"奥塔门迪:若接下来没有主场比赛,今天也是我的国家队主场告别战",9月5日 11:50,0,,,非百家号页面，跳过评论爬取,,0
是否会参加明年世界杯?梅西:这取决于我的状态,9月5日 11:27,0,,,非百家号页面，跳过评论爬取,,0
"斯卡洛尼:梅西下一场将不会出战,他理应得到应有的休息",9月5日 10:41,0,,,非百家号页面，跳过评论爬取,,0
梅西阿根廷世预赛主场告别战完成梅开二度!阿根廷3:0委内瑞拉,9月5日 10:26,0,,,非百家号页面，跳过评论爬取,,0
梅西可能迎来阿根廷国家队主场最后一战,9月5日 06:49,0,,,非百家号页面，跳过评论爬取,,0
8万人见证 世预赛主场最后一舞!38岁梅西冲击金靴 首发曝光,9月4日 08:44,0,,,非百家号页面，跳过评论爬取,,0
梅西9月世预赛主场告别战?阿根廷足协主席:希望梅西继续踢下去,8月29日 11:52,0,,,非百家号页面，跳过评论爬取,,0
梅西训练受伤，缺席友谊赛，球迷担忧影响世界杯备战,1970年,0,,,非百家号页面，跳过评论爬取,,0
