子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
足协评议:特谢拉踩踏邓涵文小腿部位 漏判红牌,9月4日 15:01,0,,,非百家号页面，跳过评论爬取,,0
裁判漏判红牌，三镇一球擒申花引发公议,9月4日 12:36,0,,,非百家号页面，跳过评论爬取,,0
最新一期评议 申花坏消息特谢拉踩踏是红牌动作 好消息只是漏判,9月3日 22:09,0,,,非百家号页面，跳过评论爬取,,0
"裁判评议:三镇vs申花比赛中,特谢拉踩踏邓涵文应被罚下",9月3日 18:55,0,,,非百家号页面，跳过评论爬取,,0
特谢拉踩邓涵文被罚下,,1,骑着蜗牛去环球,09-03 07:07,香饽饽，特谢拉,上海,1
特谢拉踩邓涵文被罚下,,2,来自蜈蚣塔兴奋的彩虹,09-04 09:19,这个踩踏动作，哪里是收了，明显是踩到后，因惯性滑向前后，才在地上踮脚后跟。如果是收脚，应该膝盖弯起。但视频中是直直的踩上地上运动员的小腿。这动作，只有申花才享有的黄牌。,上海,0
特谢拉踩邓涵文被罚下,,3,巴萨YR3bL,09-02 08:50,近三年来，申花的每一场比赛都会看，我看的是年轻球员和国脚的发挥，但是这场比赛不给特谢拉红牌！裁判一定有问题，一张黄牌也是给特谢拉一个面子，特谢拉虽然有实力，但是每一场比赛他都会不冷静，总想找裁判理论，总想找点事做，有这种人在球场上不仅让自己难以发挥出自水平，也会给全队带来损失。,辽宁,0
特谢拉踩邓涵文被罚下,,4,甲念垒h5,09-03 22:18,那个直接铲到特谢拉小腿的人一个直红罚下去，是对人不对球的动作,上海,0
特谢拉踩邓涵文被罚下,,5,建英毅nq,09-05 09:18,你小编就不是中立球迷,上海,0
特谢拉踩邓涵文被罚下,,6,艾菲的夜跑怪谈,09-01 15:55,事件尘埃落定，裁判判罚合理。特谢拉该冷静点了，争取早点续约申花。,河南,0
特谢拉踩邓涵文被罚下,,7,杞鸿飞76,09-03 11:25,脾气暴躁，不适合在申花,上海,0
特谢拉踩邓涵文被罚下,,8,来自五脑山仙姿玉色的珍珠梅,09-02 06:24,特谢拉是申花的毒瘤，必须清除。,上海,2
特谢拉踩邓涵文被罚下,,9,苍映046,09-02 06:57,放屁、所有踢球的人都是冲球去的、难道所犯规就不给红牌？根据规定只要踩到脚以上的都要红牌，所以特谢拉的犯规应该是红牌！！,广东,9
特谢拉踩邓涵文被罚下,,10,佼静云dD,09-02 11:42,特谢拉本性难改，下赛季应换掉引进斯坦邱,上海,1
特谢拉踩邓涵文被罚下,,11,扈傲丝ET,09-01 18:56,这臭毛病不改会影响全的,上海,1
特谢拉踩邓涵文被罚下,,12,体坛老蔡,09-02 12:43,宝刀未老啊！裁决一出，老蔡直呼公正！,北京,0
特谢拉踩邓涵文被罚下,,13,售气k,09-02 09:12,特谢拉在.申花无法夺冠。,上海,2
特谢拉踩邓涵文被罚下,,14,宇宇爱吃水果,09-02 20:13,当年申花引援最成功就是特谢拉，大牌，好用，关键还便宜,吉林,0
特谢拉踩邓涵文被罚下,,15,joezzj,09-01 16:20,必须换掉特谢拉因为他的老毛病永远改不了,上海,8
特谢拉踩邓涵文被罚下,,16,飞美蒿封醉0b,09-02 10:20,一招打天下的申花踢法，到联赛后半程球员伤病和体力疲态现象会加剧。导致申花夺冠无望，甚至保住亚军也难！,上海,0
