子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
以军秘密武器突袭卡塔尔，外形与鹰击-21高度相似,昨天 08:37,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔袭击造成6人死亡，哈马斯高层躲过一劫,9月10日 21:58,0,,,非百家号页面，跳过评论爬取,,0
以色列袭击卡塔尔首都多哈 中方严厉谴责,9月10日 15:58,1,百度网友f12c33e,1小时前,为正义发声，反对侵略行为！,山东,0
以色列袭击卡塔尔首都多哈 中方严厉谴责,9月10日 15:58,2,知之行之持之,1小时前,武力不能带来和平，外交对话才是关键,广东,0
以色列袭击卡塔尔首都多哈 中方严厉谴责,9月10日 15:58,3,夜光型正能量,1小时前,中方呼吁各方克制，避免局势进一步升级,河北,0
以色列袭击卡塔尔首都多哈 中方严厉谴责,9月10日 15:58,4,月之雪花丝溅,1小时前,中方对以色列袭击多哈表示强烈谴责，支持和平解决,广西,0
中国网友急卡塔尔袭击事件,9月10日 15:09,0,,,非百家号页面，跳过评论爬取,,0
以色列突袭卡塔尔,9月10日 14:17,0,,,非百家号页面，跳过评论爬取,,0
以色列空袭卡塔尔全程保密 美媒:美方直到导弹发射才知情,9月10日 12:37,0,,,非百家号页面，跳过评论爬取,,0
以色列神秘导弹突袭多哈,9月10日 11:46,0,,,非百家号页面，跳过评论爬取,,0
以色列突袭卡塔尔首都,9月10日 08:36,1,利丰sR3DK,09-10 10:28,震惊，令人发指。,吉林,0
以色列突袭卡塔尔首都,9月10日 08:36,2,蓟纯巡,09-10 10:11,以开始自挖坟墓了,上海,0
以色列突袭卡塔尔首都,9月10日 08:36,3,漂亮de李慧珍,09-10 08:42,愿世界和平，明天会更好！,重庆,2
以色列突袭卡塔尔首都,9月10日 08:36,4,户韦才be,09-10 10:31,以色列就是牛,湖北,0
以色列突袭卡塔尔首都,9月10日 08:36,5,知足常乐0Yxo,09-10 23:05,全世界联合起来清除以色列,贵州,0
以色列空袭卡塔尔首都多哈,9月9日 21:34,0,,,无评论,,0
