子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"南航开启C919国产大飞机在京常态化运行,执飞北京大兴—长沙快线",9月9日 00:00,0,,,非百家号页面，跳过评论爬取,,0
"覆盖天地海,航天技术保障大阅兵直播精彩呈现",9月6日 19:14,0,,,无评论,,0
鲲鹏家族新成员亮相阅兵 空军运输战斗力“御风而上”,9月5日 17:19,0,,,非百家号页面，跳过评论爬取,,0
运油-20A以三种编组形式亮相阅兵场,9月5日 08:15,0,,,无评论,,0
装配“中国心”的运-20B公开亮相并接受检阅,9月5日 07:52,0,,,非百家号页面，跳过评论爬取,,0
空中受阅梯队29型装备集中亮相,9月4日 21:07,0,,,无评论,,0
"当阅兵飞机飞过北京站上空,旅客纷纷掏出手机",9月4日 12:03,0,,,无评论,,0
内蒙古一机集团多种装备闪耀亮相阅兵场,9月4日 07:04,0,,,非百家号页面，跳过评论爬取,,0
三支兵种首次亮相天安门广场,9月3日 11:56,0,,,非百家号页面，跳过评论爬取,,0
"我国新型运输机亮相九三阅兵,使命必达",9月3日 10:43,0,,,非百家号页面，跳过评论爬取,,0
空中梯队震撼亮相,9月3日 01:02,0,,,非百家号页面，跳过评论爬取,,0
