子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
石破茂被逼宫辞职 日本政坛也陷魔咒,9月7日 22:49,0,,,非百家号页面，跳过评论爬取,,0
日本首相石破茂决定辞职前曾遭“逼宫”?细节公布,9月7日 21:48,0,,,无评论,,0
"日本首相石破茂以“不愿党内分裂”为由,决定辞职",9月7日 14:42,0,,,非百家号页面，跳过评论爬取,,0
"日本政坛大地震,石破茂豪赌若失败,9月将被逼下台?特殊时刻,俄高官发出警告",9月6日 13:30,0,,,无评论,,0
"石破茂在退意中观望,自民党继任者未出现",9月5日 16:09,0,,,无评论,,0
"日本政坛“地震”!美国使坏?反杀美元,或从民间开始",9月4日 12:48,0,,,非百家号页面，跳过评论爬取,,0
"石破茂大势已去,9月面临罢免危机",9月4日 11:01,0,,,非百家号页面，跳过评论爬取,,0
日本政坛最近掀起了一场不小的风暴,9月2日 23:47,0,,,非百家号页面，跳过评论爬取,,0
日本财务大臣加藤胜信:自民党干事长森山裕称他把决定权留给石破,9月2日 15:43,0,,,非百家号页面，跳过评论爬取,,0
从日本政坛“三法则”看石破茂政权稳定度,9月1日 05:25,0,,,非百家号页面，跳过评论爬取,,0
