子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"寒武纪大跌近15%,“易中天”集体跌超13%,A股失守3800点",9月4日 18:54,1,深圳的Ahri小喵,09-04 19:02,AI芯片过剩搞的鬼，寒武纪库存积压严重，投资者恐慌抛售。行业盲目扩张后遗症爆发了。,山东,3
"寒武纪早盘大跌8%,主力资金流出超9亿",9月4日 11:01,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价跌5.27%,农银汇理基金旗下6只基金重仓,合计持有23.89万股浮亏损失1769.88万元",9月4日 10:07,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪艰难保住红盘,大量科技股出现暴跌",9月2日 11:47,1,李牧寻访青蛙,09-02 11:50,作者大大辛苦了💪,湖北,0
"寒武纪股价跌5%,兴证资管旗下1只基金重仓,持有3.06万股浮亏损失228.69万元",9月1日 10:14,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价跌5%,中银基金旗下9只基金重仓,合计持有9.22万股浮亏损失688.36万元",9月1日 10:13,0,,,无评论,,0
"寒武纪股价跌5%,前海开源基金旗下6只基金重仓,合计持有14.73万股浮亏损失1099.22万元",9月1日 10:13,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价跌6.42%,长信基金旗下5只基金重仓,合计持有24.19万股浮亏损失2464.74万元",8月29日 10:00,0,,,无评论,,0
"寒武纪股价跌6.42%,永赢基金旗下6只基金重仓,合计持有61.62万股浮亏损失6280.03万元",8月29日 10:00,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价跌6.42%,财通基金旗下4只基金重仓,合计持有2.58万股浮亏损失262.65万元",8月29日 10:00,0,,,无评论,,0
