子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
小泉进次郎成“下任首相”民调第一，否认夜访“逼宫”石破茂,9月9日 20:54,1,在情人谷喝水的董卓,09-10 11:01,短命,甘肃,1
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,1,JMpark,09-09 17:02,这家伙就是来混退休金的。哈哈哈 这下退休金有着落了,浙江,25
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,2,说美颜,09-09 16:50,这是李在明应该学习的，韩国总统高危职业。,广东,1
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,3,Zuiqingren1312,09-09 16:54,不用焦虑了,江苏,5
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,4,桐晴岚aq,09-09 16:57,如释重负。,辽宁,32
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,5,千城莫冷,09-09 16:49,吃完拉面就被网曝，确实不干也罢,河南,5
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,6,良雅涯7,09-09 16:55,解脱了,上海,3
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,7,吃的多不如知的多,09-09 16:44,歇菜，就是这么帅！,北京,0
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,8,zhangbing12304,09-09 17:05,一看就是真心想退，谁爱干就干,北京,4
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,9,牛吹三千里,09-09 16:52,轻松了,福建,5
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,10,在岑山吃泡面的鲸鱼,09-09 16:56,压力太大了，这次释放了,河南,4
日媒：石破茂宣布辞职后首次更新社媒贴出照片，笑容洋溢,9月9日 15:30,11,火焙鱼,09-09 16:55,急流勇退,湖南,1
石破茂决定辞职后 日本自民党定下新任党总裁选举方式,9月9日 11:27,0,,,无评论,,0
石破茂辞职 特朗普:有点吃惊,9月8日 17:27,0,,,非百家号页面，跳过评论爬取,,0
中方回应石破茂宣布辞职,9月8日 15:22,1,桖岑99,09-08 21:11,只要不爱好和平，谁上来都是灾难！日本那么一点小地方，就经济强点，如果想搞军事强国，随时一阵导弹雨就没了！别脑子乱！拦截一切是很难做到的！希望每一界领导人都能清醒带给日本人平安。,新疆,1
中方回应石破茂宣布辞职,9月8日 15:22,2,李家三爹,09-08 19:33,虽然对日本人有着天生的反感，但觉得破帽先生还是值得尊重的！,湖南,5
中方回应石破茂宣布辞职,9月8日 15:22,3,离忧GO328,09-08 17:54,接下来军国主义要主政了，美帝也把国防部恢复为战争部，法国英国也在嚷嚷着要建军进乌克兰......,北京,32
中方回应石破茂宣布辞职,9月8日 15:22,4,w454496604,09-08 20:21,热烈欢迎日本右翼分子主政并发动战争，好算账,贵州,2
中方回应石破茂宣布辞职,9月8日 15:22,5,蒙山沂水aJ,09-08 20:25,日本军国主义鬼混又附身了！世界恐有灾难了！是亚太国家不想看到的,山东,4
中方回应石破茂宣布辞职,9月8日 15:22,6,洋顺I,09-08 16:06,破茂好样的？拿得起放的下，,北京,82
中方回应石破茂宣布辞职,9月8日 15:22,7,平要人远律E,09-08 20:47,给破帽点赞,河南,2
中方回应石破茂宣布辞职,9月8日 15:22,8,天道酬勤1898,09-08 20:57,辞不辞职跟我们有毛线关系,贵州,0
中方回应石破茂宣布辞职,9月8日 15:22,9,富国要自强,09-08 18:36,为啥辞职？,山东,7
中方回应石破茂宣布辞职,9月8日 15:22,10,楼亦玉SA,09-08 16:44,石破帽当首相没满一年就下课了，是他父亲没把名字没安好，破—一帽,四川,46
中方回应石破茂宣布辞职,9月8日 15:22,11,米稷侠,09-08 16:58,说明日本右翼在搞鬼了,浙江,50
中方回应石破茂宣布辞职,9月8日 15:22,12,lihuifd,09-08 17:19,干不好就走人，干净利落！,江苏,59
中方回应石破茂宣布辞职,9月8日 15:22,13,邓乃哲中医,09-08 18:26,邓乃哲中医邓乃哲，中医内科 主治医师 大城县中医医院09-08 18:26河北举报回复2,河北,2
中方回应石破茂宣布辞职,9月8日 15:22,14,晁豆LY,09-08 20:52,说石破茂，拿得起，放的下（这个人立即枪毙）,江苏,0
中方回应石破茂宣布辞职,9月8日 15:22,15,山石树林当不住,09-08 17:07,石破碎，石头破碎了,陕西,41
中方回应石破茂宣布辞职,9月8日 15:22,16,泰诗晗b8,09-08 18:33,日本首相向来就是走马灯，韩国总统是高危职业。,陕西,3
中方回应石破茂宣布辞职,9月8日 15:22,17,由峰0Ac,09-08 19:54,这段文字说的是计么事,北京,0
中方回应石破茂宣布辞职,9月8日 15:22,18,shuobo2015,09-08 18:41,日本要加速右倾化,安徽,25
中方回应石破茂宣布辞职,9月8日 15:22,19,方晴虹32,09-08 16:41,"宏图难展心渐凉，
今生也曾梦远扬。
气盛可以争高低，
心静何必论短长。
匆匆人生皆过客，
茫茫苦海是远航。
纵使岁月有轮回，
无须换岗再转行。",山东,96
中方回应石破茂宣布辞职,9月8日 15:22,20,泥芷烟Xq,09-08 20:08,题问的记者也是没话找话说,湖南,1
中方回应石破茂宣布辞职,9月8日 15:22,21,百度网友ca31eaf,09-08 19:05,日本军国主义如复活，一定会让美国偿偿原子弹的兹味，美国要小心了,江西,5
中方回应石破茂宣布辞职,9月8日 15:22,22,美丽世界看着我长大,09-08 19:56,不打开  我就知道是这句,广东,3
日本自民党最快明天公布总裁选举日程,9月8日 11:11,1,怒___风,09-08 16:59,他为什么是汉字,山东,0
日本前外相茂木敏充宣布参选自民党总裁，系首名宣布参选者,9月8日 09:29,1,xhxtcqc,09-08 18:07,他比石破茂还没骨气，亲美忽日上来的，,陕西,1
美国总统特朗普回应石破茂辞职：完全不知道,9月8日 08:42,0,,,非百家号页面，跳过评论爬取,,0
石破茂称自己已完成阶段性任务,9月7日 17:44,1,仗剑天涯jq9go,09-08 07:35,这是要换高市早苗，准备开战的节奏啊,上海,0
石破茂称自己已完成阶段性任务,9月7日 17:44,2,辛十寒,09-08 17:10,自民党本来就算右翼,广西,0
石破茂称自己已完成阶段性任务,9月7日 17:44,3,Jerry_Anfield,09-08 12:24,高市早苗吧，好好算算账,浙江,0
石破茂称不参与下任自民党总裁选举,9月7日 17:44,1,仗剑天涯jq9go,09-08 07:35,这是要换高市早苗，准备开战的节奏啊,上海,0
石破茂称不参与下任自民党总裁选举,9月7日 17:44,2,辛十寒,09-08 17:10,自民党本来就算右翼,广西,0
石破茂称不参与下任自民党总裁选举,9月7日 17:44,3,Jerry_Anfield,09-08 12:24,高市早苗吧，好好算算账,浙江,0
石破茂称感到惭愧,9月7日 17:27,0,,,无评论,,0
石破茂曾多次表示“太累了不开心”,9月7日 17:20,1,百度网友662a47d,09-07 19:10,正视历史才会变得开心,内蒙古,6
石破茂曾多次表示“太累了不开心”,9月7日 17:20,2,加伦yyy,09-07 19:18,辞职之后可能会自杀,辽宁,1
石破茂曾多次表示“太累了不开心”,9月7日 17:20,3,williams168888,09-07 18:02,活出自我,浙江,5
石破茂曾多次表示“太累了不开心”,9月7日 17:20,4,禺之气𠣕Cf,09-07 18:30,那就个家伙都是日本军国主义者！,广东,3
石破茂曾多次表示“太累了不开心”,9月7日 17:20,5,未见伊人,09-07 18:32,嘤嘤嘤,江苏,0
石破茂宣布辞去自民党总裁职务,9月7日 17:02,1,世事说说吧,09-07 22:24,好像说过好几次了,四川,0
石破茂宣布辞去自民党总裁职务,9月7日 17:02,2,luckyWc2,09-08 00:30,luckyWc209-08 00:30河南举报回复赞,河南,0
石破茂宣布辞去自民党总裁职务,9月7日 17:02,3,十八嗄,09-07 19:18,日本人正常操作，每个任期首相都会玩几次辞职,湖北,0
石破茂或将不参选下任自民党总裁,9月7日 16:13,0,,,无评论,,0
石破茂两天前刚重申留任意向,9月7日 14:58,0,,,无评论,,0
日本首相石破茂决定辞职,9月7日 14:23,1,秦风夜未央,09-07 15:07,嗯，知道了！正常！,山东,0
日本首相石破茂决定辞职,9月7日 14:23,2,去别她他羞,09-07 14:28,玩不下去了。,湖南,4
日本首相石破茂决定辞职,9月7日 14:23,3,停不下来的飞翔,09-07 16:12,很好,上海,2
日本首相石破茂决定辞职,9月7日 14:23,4,学古艺今,09-07 15:22,明智的选择,广东,8
日本首相石破茂决定辞职,9月7日 14:23,5,温绮波的老巢9d,09-07 16:06,好不容易当上领导人，为啥辞职呢？,山东,3
日本首相石破茂决定辞职,9月7日 14:23,6,小实验员达人,09-07 15:46,不是辞职过一次吗？,广东,82
日本首相石破茂决定辞职,9月7日 14:23,7,小小Y530,09-07 14:53,又辞职了？,广东,9
日本首相石破茂决定辞职,9月7日 14:23,8,一路生b,09-07 16:13,压力太大，走为上策,北京,184
日本首相石破茂决定辞职,9月7日 14:23,9,喏一二一三,09-07 14:47,不出意外的话，意外即将来临！,湖南,27
日本首相石破茂决定辞职,9月7日 14:23,10,普家w2,09-07 16:18,无力挽澜，不辞若何？！,山东,36
日本首相石破茂决定辞职,9月7日 14:23,11,惠夏侯寒5y,09-07 16:21,🙏🙏🙏🙏🙏🙏,湖南,10
日本首相石破茂决定辞职,9月7日 14:23,12,笑流年a星辰大海,09-07 16:22,哈哈,山东,0
日本首相石破茂决定辞职,9月7日 14:23,13,蓟萦02F,09-07 14:33,辞了好几次了吧？,广东,3
日本首相石破茂再就参议院选举失利道歉,7月28日 17:09,1,平安喜乐XLl6,08-15 14:48,石破茂不得善终！,安徽,0
日本首相石破茂再就参议院选举失利道歉,7月28日 17:09,2,平安喜乐XLl6,08-15 14:47,不得善终！,安徽,1
石破茂：将在8月结束前正式表明辞职意向,7月23日 20:55,0,,,无评论,,0
石破茂为败选致歉，重申留任。,7月21日 14:39,1,康晓曼82,07-21 16:43,这可能也是他要的结果，最起码不会成罪人,福建,27
石破茂为败选致歉，重申留任。,7月21日 14:39,2,蜗牛在爬喜马拉雅,07-21 16:16,趁泰国政坛不稳定，内忧外患之际，老美开始悄悄的瓦解日韩的政权体系了。姜还是老的辣呀,河北,202
石破茂为败选致歉，重申留任。,7月21日 14:39,3,乡村美景y3,07-21 19:50,麻生太郎不死，日本政治就不会稳定，这货就是日本政坛的搅屎棍！,浙江,25
石破茂为败选致歉，重申留任。,7月21日 14:39,4,callmeLL,07-21 17:35,我记得他刚当首相的时候，不是一副求你们快点罢免我的姿态吗？,广西,69
石破茂为败选致歉，重申留任。,7月21日 14:39,5,Fortunamh,07-21 16:04,不接受,河南,174
石破茂为败选致歉，重申留任。,7月21日 14:39,6,yabadabato,07-21 19:50,一顺嘴念出个剖腹谢罪,四川,34
石破茂为败选致歉，重申留任。,7月21日 14:39,7,旭日东升4od,07-21 17:48,旭日东升4od07-21 17:48陕西举报回复40,陕西,40
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,1,我de兄弟叫顺溜,07-21 08:44,祖国繁荣昌盛，我们充满信心！,甘肃,9
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,2,污水处理药剂PACPAM,07-21 09:43,他本来也是接锅的,河南,3
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,3,熊锋Dc,07-21 10:06,赞同,山东,11
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,4,仰望天空x4,07-21 10:28,瞌睡茂本来就不想当首相，所以开会经常打瞌睡，下台了他就能好好睡觉了，他高兴还来不及呢，但日本人能如他愿？能放过他？可能性不大。,上海,27
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,5,随便起个名ToTEV,07-21 09:13,我记得 不是他自己辞职了，结果选举又把他给推上去了,上海,188
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,6,l徐尽欢l,07-21 09:08,近几十年来日本最务实的一个首相被要求下台，说明日本真的没救了，纯粹是美国的傀儡。,广东,255
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,7,lovewinhand,07-21 10:03,"日本内部物价高涨，外部被中美联合脚刹，最后只有走上右翼排外路线，然后更加被世界孤立
其实对我们来说是好事",陕西,29
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,8,微型胡萝卜,07-21 10:42,我寻思石破茂是个日本人吧，人家吃瓜一个外国人怎么就危言耸听了？,上海,2
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,9,蝼蚁6号,07-21 09:15,我怎么感觉，石破茂是近几届最好的一个首相,浙江,368
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,10,三石夜话,07-21 09:32,他求之不得吧,浙江,5
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,11,枚书文0gmb1d,07-21 09:58,日本国内的军国主义右翼势力一直想死灰复燃，我们必须警惕。,北京,4
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,12,承承666,07-21 10:50,美国足球，乒乓球很强吗，这玩意有啥用啊,辽宁,3
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,13,绿手指园丁,07-21 10:20,本来就不想做首相。正好,浙江,7
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,14,清凉客,07-21 10:39,你怎么看的新闻？石破茂已经表态了，他说：我将继续履行职责。,河北,9
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,15,是个好名字3,07-21 09:28,他早就盼着重新选举，好把这口大锅甩给别人吧,江西,7
选举遭历史性惨败，石破茂被要求下台,7月21日 08:40,16,jacky9947,07-21 09:40,然后又被选上了,湖北,29
