子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,1,博天xpF35,09-10 09:01,你眼是瞎了,湖北,0
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,2,陌上花开谈体育作者,09-10 07:57,是呀，这场逆转太燃啦，C罗点射创纪录，坎塞洛绝杀超关键，葡萄牙两连胜势头正盛，期待后续比赛继续给力~,,1
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,3,夏侯贺拨吉0fV98e,09-10 04:44,葡萄牙逆转真刺激，C罗点射破纪录，坎塞洛绝杀定胜局，两连胜势头猛！,福建,1
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,4,光头十一,09-10 05:32,c别的不行就靠点球没有天赋一辈子就是这个样子了,辽宁,2
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,5,尔殊n,09-10 07:14,你先把名字打对再叫唤吧,北京,0
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,6,李gPh,09-10 07:39,如果是阿萎骡绝杀都能吹上天，又是点球,辽宁,1
"C罗点射造足坛神迹,坎塞洛绝杀,葡萄牙3-2匈牙利,世预赛两连胜",9月10日 04:41,7,西梅吹罗,09-10 07:22,点球、点球、还是点球，除了点球还会点啥？,湖南,0
世预赛：葡萄牙5球横扫亚美尼亚，C罗双响，菲利克斯爆发,9月8日 11:28,0,,,非百家号页面，跳过评论爬取,,0
C罗世界杯预选赛个人表现:48场比赛贡献38球14次助攻,9月7日 11:58,0,,,非百家号页面，跳过评论爬取,,0
C罗世预赛梅开二度，苏超上座率再破纪录,9月7日 08:54,0,,,非百家号页面，跳过评论爬取,,0
