子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
绿媒“三立”电视台副总儿子涉嫌性侵台湾女艺人，亲绿人士冷处理,9月10日 15:29,0,,,非百家号页面，跳过评论爬取,,0
"女星江祖平自曝被前男友侵犯,网友却聚焦在男方比女方小20多岁",9月9日 15:22,0,,,非百家号页面，跳过评论爬取,,0
演员江祖平回应“被性侵”,9月8日 06:57,0,,,非百家号页面，跳过评论爬取,,0
"江祖平被性侵后续:男方不认账,指其精神恍惚",9月8日 04:40,0,,,非百家号页面，跳过评论爬取,,0
江祖平回应性侵事件：委托律师处理,9月7日 19:38,0,,,非百家号页面，跳过评论爬取,,0
"女演员江祖*被曝下药性侵,警方介入调查",9月7日 11:07,0,,,无评论,,0
江祖平风波又扒出愤怒一幕,9月7日 01:36,0,,,非百家号页面，跳过评论爬取,,0
"江祖平性侵案细节:施害者用镇静剂迷晕还偷拍,电视台紧急撇清",9月5日 16:39,1,呆呆初心者,09-05 19:13,都不分享出来，不厚道。我至今都怀念李宗瑞,广东,0
"江祖平性侵案细节:施害者用镇静剂迷晕还偷拍,电视台紧急撇清",9月5日 16:39,2,平淡走过逝去不在,09-05 17:57,还说避孕药呢，当时为什么不报警，,河北,2
"演员江祖平再曝演艺圈性侵事件,受害者短信内容被公开",9月4日 14:37,0,,,无评论,,0
