子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
宁德时代全球能源循环计划亮相慕尼黑,9月10日 16:42,0,,,非百家号页面，跳过评论爬取,,0
2025年慕尼黑国际车展启幕,9月9日 22:34,0,,,非百家号页面，跳过评论爬取,,0
Momenta亮相2025慕尼黑车展 飞轮大模型落地欧洲 全球化进程提速,9月9日 14:01,0,,,非百家号页面，跳过评论爬取,,0
广汽IAA MOBILITY首秀，AION V正式上市,9月9日 10:35,0,,,非百家号页面，跳过评论爬取,,0
2025慕尼黑车展:AITO 5/8/9中东版亮相,9月9日 08:45,0,,,非百家号页面，跳过评论爬取,,0
2025慕尼黑车展:212 T01柴油版亮相,9月8日 21:00,0,,,非百家号页面，跳过评论爬取,,0
"慕尼黑车展 2025前瞻:中国队组团出海,BBA走向「新」时代",9月7日 16:33,0,,,无评论,,0
2025慕尼黑车展前瞻,,1,嗹ふ◆↘訫℡c7c,09-07 10:28,宝马奥迪的那两张照片真是巨丑无比，设计师灵感枯竭了吗？,江苏,0
2025慕尼黑车展前瞻,,2,彤崖思6M,09-07 19:53,应该还有法拉利sf90继任者,黑龙江,0
2025慕尼黑车展前瞻,,3,你切红0W,09-08 15:02,新能源车出海，让世界看到中国在绿色出行领域的担当,海南,0
