子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"美国军事重点在偷偷改方向,中国不再是“最优先”",9月10日 18:35,0,,,非百家号页面，跳过评论爬取,,0
外媒:阅兵式展现中国人民捍卫和平的决心,9月5日 10:22,0,,,非百家号页面，跳过评论爬取,,0
"看完中国阅兵,伊拉克籍记者哭了",9月4日 17:11,0,,,非百家号页面，跳过评论爬取,,0
"九三阅兵收视率出炉!最高点突破41%,超6亿人观看创历史新高",9月4日 16:07,0,,,无评论,,0
九三阅兵收视率出炉，最高点突破41%,9月4日 14:15,0,,,无评论,,0
外国记者看阅兵后忍不住哭了,9月4日 12:25,1,性恨地折帅趣n,09-06 13:57,生在中国感到特别幸福！但是有些人还不知足，想想那些战乱的国家，人们都过着怎样的生活。我特别幸庆生长在伟大的中国。,广西,2
"伊拉克籍记者:看阅兵忍不住哭了,多希望中东人过上和中国人一样的生活",9月3日 18:02,0,,,无评论,,0
外籍记者看阅兵后忍不住哭泣,9月3日 16:54,0,,,非百家号页面，跳过评论爬取,,0
中国九三阅兵创全球收视纪录,9月3日 16:29,0,,,非百家号页面，跳过评论爬取,,0
"外国人看阅兵:令人印象深刻,非常有教育意义",9月3日 14:10,0,,,非百家号页面，跳过评论爬取,,0
外国记者谈九三阅兵嘴角疯狂上扬,8月31日 22:25,0,,,非百家号页面，跳过评论爬取,,0
