子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
歌手许嵩被曝将与冯禧举办婚礼,9月10日 10:57,0,,,非百家号页面，跳过评论爬取,,0
"许嵩与冯禧将于九月九日举行婚礼!年龄相差十四岁,恋爱三年",9月9日 15:15,1,魔术剑飞碟舞者,09-09 15:30,这个作者有点东西哦～,辽宁,0
"许嵩冯禧未回应完婚传闻,知情人:朋友圈没见结婚消息",9月8日 18:57,0,,,非百家号页面，跳过评论爬取,,0
歌手许嵩被曝将与主持人冯禧9月9日举办婚礼,9月8日 16:07,0,,,非百家号页面，跳过评论爬取,,0
真的吗?许嵩被爆和冯禧9月9日低调完婚?相差14岁终修成正果引热议,9月8日 15:48,0,,,非百家号页面，跳过评论爬取,,0
曝许嵩9月9日大婚,9月8日 14:02,1,殇xym,09-09 11:55,无语许嵩自己不也那么多情史吗？还比人家老14岁,江苏,0
曝许嵩9月9日大婚,9月8日 14:02,2,红豆开无人采,09-08 23:28,看大才子如何定夺,安徽,0
曝许嵩9月9日大婚,9月8日 14:02,3,遣词多败笔70,09-08 23:09,祝福许嵩冯熹，爱屋及乌，许嵩是我的青春，相信偶像的眼光一定不会错,重庆,0
曝许嵩9月9日大婚,9月8日 14:02,4,巴叶孤欣8D,09-09 05:36,祝福,吉林,0
曝许嵩9月9日大婚,9月8日 14:02,5,贫僧法号不戒爱,09-09 16:55,恭喜,江苏,0
曝许嵩9月9日大婚,9月8日 14:02,6,生命离不开水,09-09 12:36,果然不是普通人，,江西,4
曝许嵩9月9日大婚,9月8日 14:02,7,不加倍lee,09-09 05:41,成年无所谓。但一般高三才成年吧。成年人和未成年人谈，我建议入刑。,江西,5
曝许嵩9月9日大婚,9月8日 14:02,8,昆吾冰双07U,09-09 12:44,今天她是不是请假躲家？,广东,0
曝许嵩9月9日大婚,9月8日 14:02,9,dassyy,09-08 23:33,闹麻了，许嵩玩玩而已，女方谈没谈过都没关系,陕西,0
曝许嵩9月9日大婚,9月8日 14:02,10,九珈蓝云We,09-09 05:43,你们这些媒体啥的真的好恶心。人家要结婚了。你们就天天整情史。谁还没个过去。你知道不就行了。还要曝光。还搞小作文。恶心不恶心。是不是你结婚前也这个小作文。你婚前睡过几个女人。或者你老婆婚前睡过几个男人啊。专门写这些我估计也能火的,山东,4
曝许嵩9月9日大婚,9月8日 14:02,11,G160127tt,09-09 07:36,写这个的人到底抱着什么心态呢？,福建,3
曝许嵩9月9日大婚,9月8日 14:02,12,昆吾冰双07U,09-09 12:39,那叫替天行动，那个女人本来就这货色。还有，傍许嵩炒作。呵呵！给钱喔……,广东,0
曝许嵩9月9日大婚,9月8日 14:02,13,可爱的慕今,09-09 20:24,恋爱中的嵩哥看到这些消息的时候也只会唱一句：心疼你的过去。。。,安徽,0
曝许嵩9月9日大婚,9月8日 14:02,14,芊芊讨厌reading,09-08 14:21,恭喜许嵩冯禧好事将近，粉丝梦想成真太甜了，祝福两位幸福美满。,吉林,25
曝许嵩9月9日大婚,9月8日 14:02,15,昆吾冰双07U,09-08 19:02,自己cheap还影响别人！,广东,27
曝许嵩9月9日大婚,9月8日 14:02,16,柏小宸08H,09-09 10:02,才16岁就被拱了，许嵩这大冤种当的,安徽,6
许嵩冯禧9.9合肥大婚实锤 跨年彩蛋早有预告 好友回应藏玄机,9月8日 13:32,0,,,非百家号页面，跳过评论爬取,,0
为何知情人回应许嵩冯禧暂未结婚?,9月8日 10:38,1,樱樱爱吃鸡翅,09-08 18:42,粉丝关心别太急，让他们低调恋爱多好啊。爱情自有节奏，静静祝福就行。,江西,0
许嵩冯禧将在9月9日举办婚礼,9月8日 09:21,0,,,非百家号页面，跳过评论爬取,,0
知情人回应许嵩冯禧完婚,9月7日 23:24,1,木南蔡,09-08 10:02,两边都没请共同好友W，也太惨了吧,河南,1
知情人回应许嵩冯禧完婚,9月7日 23:24,2,品优品质客商来C,09-08 09:23,期待他们好事将近，知情人还没动静，真心祝福这对甜蜜搭档。,湖南,1
许嵩冯禧9月9日完婚?知情人:双方朋友圈暂未发布相关信息,9月7日 22:20,0,,,非百家号页面，跳过评论爬取,,0
"许嵩被爆将在9月9日举办婚礼,与女方相差14岁",9月7日 19:20,1,凭辰铭5p,09-08 14:19,医科大学毕业怎么成歌手音乐人了，这跨界太大了,江苏,1
"许嵩被爆将在9月9日举办婚礼,与女方相差14岁",9月7日 19:20,2,滋滋无敌,09-07 23:11,祝百年好合！,河南,0
"许嵩被爆将在9月9日举办婚礼,与女方相差14岁",9月7日 19:20,3,Jay喜欢看星星,09-07 19:28,许嵩冯禧婚礼在即，甜蜜互动真暖心，衷心祝福他们幸福美满。,四川,5
"许嵩被爆将在9月9日举办婚礼,与女方相差14岁",9月7日 19:20,4,夜宴臣,09-08 15:25,给我听好了！许嵩的婚礼，年龄差14岁？呵，本总命令所有人祝福。听我的，就这么办。,,1
"许嵩被爆将在9月9日举办婚礼,与女方相差14岁",9月7日 19:20,5,风魔Pj,09-09 12:50,新婚快乐,北京,0
歌手许嵩被曝将与主持人冯禧举办婚礼,9月7日 16:37,1,雪落丶爲秋,09-07 23:01,就是高中跟音乐老师谈恋爱的女人吧,山东,0
歌手许嵩被曝将与主持人冯禧举办婚礼,9月7日 16:37,2,2三侈,09-07 16:42,许嵩冯禧要办婚礼了，真为他们开心，祝福新人幸福长久。,北京,0
"许嵩冯禧恋情曝光,曾是女方偶像",9月7日 13:14,0,,,非百家号页面，跳过评论爬取,,0
许嵩冯禧被曝9月9日举办婚礼,,1,有何步可Wni,09-07 13:18,许嵩冯禧真要办婚礼啦，之前逛街牵手超甜，祝福新人长长久久。,河北,0
