子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
特朗普:我们好像把俄印输给了中国,昨天 10:44,0,,,非百家号页面，跳过评论爬取,,0
特朗普罕见认错:美国已失去印俄两国,昨天 09:34,0,,,非百家号页面，跳过评论爬取,,0
特朗普阅兵让美国彻底清醒,9月10日 10:17,0,,,非百家号页面，跳过评论爬取,,0
特朗普改口示好印度,9月9日 16:40,0,,,非百家号页面，跳过评论爬取,,0
特朗普发文:我们似乎把俄罗斯和印度都输给了中国,9月8日 11:04,0,,,无评论,,0
"俄印倒向中国,特朗普沉默4天后通告全球,称中国实力深不可测",9月7日 20:53,0,,,非百家号页面，跳过评论爬取,,0
特朗普发文:美国把俄印推向了中国!他称还是莫迪的朋友,9月7日 13:12,0,,,非百家号页面，跳过评论爬取,,0
"特朗普称印度倒向中国,莫迪发声",9月7日 00:32,0,,,非百家号页面，跳过评论爬取,,0
"中俄印靠拢,俄印为何不买账美国?特朗普承认:把俄印输给了中国",9月6日 18:48,0,,,非百家号页面，跳过评论爬取,,0
特朗普称:我们好像把俄罗斯和印度输给了中国,9月6日 16:36,0,,,非百家号页面，跳过评论爬取,,0
"俄印“倒向中国”,特朗普还在破防,印度:俄石油我们买定了!",9月6日 14:57,0,,,非百家号页面，跳过评论爬取,,0
