子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
U22国足首秀有难度，安东尼奥表示满意,9月4日 19:11,0,,,非百家号页面，跳过评论爬取,,0
本届U23亚洲杯中国U22国家队几乎提前出局,9月4日 14:43,0,,,非百家号页面，跳过评论爬取,,0
U22国足2-1险胜东帝汶,9月4日 06:53,1,凝思破晓1q,09-04 10:54,这还叫超常发挥呀，险胜可以理解为几乎不胜，场地不好，双方都一样，究其原因：1.过于轻敌，这应和教练组灌输的指导思想有关。2.进攻不力，无章法， 无套路，白白浪费了全场的控球率占优。3.防御不抵对方的防守反击，对手打出的威胁球远胜于我方。,河南,2
U22国足2-1险胜东帝汶,9月4日 06:53,2,zhichengzhaxuyaoshi,09-04 07:21,国足超常发挥，险胜东南亚劲旅东帝汶。,辽宁,3
U22国足2-1击败东帝汶队,9月3日 21:38,1,莫喊没得TW,09-04 00:58,那狗啃场地，啥奇迹都有可能。,广西,0
U22国足2-1击败东帝汶队,9月3日 21:38,2,维琴察夜帝,09-04 09:17,什么时候对中国足球抱过希望,广东,0
U22国足2-1击败东帝汶队,9月3日 21:38,3,uuchenmq,09-04 02:45,足协怎么会选了这么块烂菜地？估计对方比咱们更适应这种场地。,江苏,5
U22国足2-1击败东帝汶队,9月3日 21:38,4,法漪BS,09-04 10:00,和东帝汶居然踢了个2比1，简直就是个耻辱，比0比7输日本都丢人。,辽宁,0
U22国足2-1击败东帝汶队,9月3日 21:38,5,闾余0y,09-04 06:27,踢东帝汶踢成这样，没戏了，一代不如一代，和业余没区别，不报希望,河北,0
中国男足U22vs东帝汶U23,9月3日 17:21,0,,,非百家号页面，跳过评论爬取,,0
U22男足亚预赛首战对阵东帝汶，面临关键问题是磨合时间短,9月3日 11:56,0,,,无评论,,0
U22国足名单调整，成都蓉城希望之星有谁？,9月3日 09:32,0,,,非百家号页面，跳过评论爬取,,0
U22国足战东帝汶,9月3日 08:18,0,,,非百家号页面，跳过评论爬取,,0
