子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"阿努廷当选新总理!佩通坦发声,给出两个重点",9月6日 21:13,0,,,非百家号页面，跳过评论爬取,,0
泰国新总理出炉，祖籍广东,9月6日 10:08,0,,,非百家号页面，跳过评论爬取,,0
泰国产生新总理，此前一天他信又跑了,9月6日 09:14,0,,,非百家号页面，跳过评论爬取,,0
泰国自豪泰党党首阿努廷将出任新总理,9月5日 20:22,0,,,无评论,,0
"泰国自豪泰党党首阿努廷将出任新任总理,父母都是广东籍华人",9月5日 19:46,0,,,非百家号页面，跳过评论爬取,,0
阿努廷将出任泰国新总理,9月5日 18:11,1,百度网友83e6fc35,09-06 01:27,中泰经贸、人文交流都有大空间,重庆,0
阿努廷将出任泰国新总理,9月5日 18:11,2,一麦知秋,09-06 01:27,新总理+50周年，双重节点，中泰合作再起航。,海南,0
阿努廷将出任泰国新总理,9月5日 18:11,3,一藏之一点,09-06 01:27,中国的“朋友圈”越来越稳固了。,海南,0
"他将出任泰国新总理!父母是广东籍华人,祖先来自广州",9月5日 17:20,0,,,非百家号页面，跳过评论爬取,,0
泰国选出新总理,9月5日 17:09,1,枫缘奉鸢里,09-05 21:01,蹦哒不了几天,北京,1
泰国选出新总理,9月5日 17:09,2,天津天气Az,09-06 02:39,泰国新总理出炉，祝中泰友谊长存！,黑龙江,0
泰国选出新总理,9月5日 17:09,3,结婚那件世,09-05 20:17,祝贺泰国新总理上任，愿中泰友谊长存！,北京,2
泰国选举结果出炉，阿努廷将出任泰国总理,9月5日 17:01,0,,,非百家号页面，跳过评论爬取,,0
