子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
以色列空袭也门首都等地 袭击已造成35人死亡 131人受伤,今天 11:22,0,,,,,0
胡塞武装称以军空袭也门媒体民用设施,今天 00:18,1,奇闻轶事3333,20小时前,愿和平之光早日照耀，平民不再受伤！,河北,0
以总理：以军此次空袭也门意在报复胡塞武装,今天 00:16,1,搪de伯虎点秋香,20小时前,愿世界和平，冲突早日结束！,湖北,0
以军称空袭也门境内胡塞武装军事目标,昨天 22:58,0,,,,,0
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,1,用卓君7d,09-08 16:31,只要以军腾出手来，胡塞武装的日子就到头了？,湖北,1
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,2,咩也咩也呀,09-08 09:33,这种是别人养的电脑号，自动回复评论。,广东,3
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,3,曹会池,09-09 07:58,一次性消灭它,江西,0
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,4,正气凛然2M,09-08 15:52,加油,青海,1
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,5,Jason戰神,09-08 10:39,中东最后的男人：胡塞,广东,4
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,6,我s女大枪,09-08 09:06,还有这么傻的人，你不想打别人，别人也要打你。,浙江,0
胡塞武装称使用8架无人机袭击以色列多个目标,9月8日 04:08,7,刺客列de传,09-08 04:39,和平发展是共同心愿，愿世界少些纷争多些欢笑！,北京,1
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,1,百度网友db4f353,09-01 09:23,如果绑架人质就能实现目的，那么各国还发展科技干嘛呢？？？,北京,0
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,2,每日谈闲,09-01 15:47,好煞的发言，人家说间谍，你说科技,浙江,0
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,3,君子安雅诚者自成,09-08 09:18,伊朗和真主党就是因为没抓间谍，结果被一锅端。,上海,0
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,4,星河之梦YOYO,09-01 11:46,支持逮捕间谍,江苏,1
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,5,时光宝库,09-01 10:42,美国和以色列渗透能力太强,黑龙江,0
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,6,壬珈蓝悦4p,09-08 10:25,联合国就是美国安排在世界的间谍机构,广西,0
联合国特使：也门胡塞武装逮捕11名联合国工作人员,9月1日 07:27,7,0119026,09-01 11:27,说的是混在联合国工作人员里的间谍，阅读理解0分,山东,2
也门胡塞武装称将对以军袭击发起报复,9月1日 07:20,1,仔仔诚飞,09-01 09:00,一盘散沙的中东，再不团结最终都会被鱿鱼蚕食,江苏,0
也门胡塞武装称将对以军袭击发起报复,9月1日 07:20,2,乐呵乐呵lc,09-01 07:58,大力支持胡塞绑人！,陕西,2
也门胡塞武装称将对以军袭击发起报复,9月1日 07:20,3,某喵今晚吃什么1L,09-01 08:13,以色列人战争上瘾了,四川,2
也门胡塞武装称将对以军袭击发起报复,9月1日 07:20,4,独步蒋湖,09-01 08:55,中东国家不团结，一个个地要被小以消灭！,四川,0
胡塞武装行政机构负责人在空袭中身亡,8月30日 22:30,1,袁炫华,08-31 06:40,胡塞武装控制的地区还有很多百姓生活，愿冲突早点停。,福建,4
胡塞武装行政机构负责人在空袭中身亡,8月30日 22:30,2,咸寄文0gu,08-30 22:33,愿世界和平，远离战火纷争。,青海,3
胡塞武装行政机构负责人在空袭中身亡,8月30日 22:30,3,单名一个弈,08-31 06:45,胡塞武装不会轻易退缩，希望双方能冷静克制。,湖南,10
突发：以色列遭袭,8月23日 09:12,1,归藻hs,08-25 12:09,1枚导弹完成不了什么实质性的打击，更多的还是表明也门的态度罢了,湖南,1
突发：以色列遭袭,8月23日 09:12,2,过客匆匆那些年YU,08-23 11:41,干得漂亮。加油加油,广东,7
突发：以色列遭袭,8月23日 09:12,3,来自德化古窑的剑兰,08-23 11:40,消灭法西斯 ！,上海,9
突发：以色列遭袭,8月23日 09:12,4,雅度美美,08-23 11:37,了不起的胡塞!!,云南,73
突发：以色列遭袭,8月23日 09:12,5,百度网友2d363b9,08-23 11:54,胡塞加油！👍👍👍🌹🌹🌹！,上海,4
突发：以色列遭袭,8月23日 09:12,6,CC南风知我意吹梦到西洲,08-23 12:29,中东各国可以轮流袭击以色列，让他们无法有安全的环境发展经济，也可以让他们失去外国资本的投资。还能让他们无法专心生产回血。这样持续下去他们的战争潜力在几年后会荡然无存。,四川,147
突发：以色列遭袭,8月23日 09:12,7,今朝尘世缘,08-23 16:05,全世界都把头埋在沙子里露个光腚出来，世界就和平了，未来的美好都在沙子里。,上海,0
突发：以色列遭袭,8月23日 09:12,8,雨后初晴和清风拂面,08-23 18:30,《论鸡蛋碰石头的持久战》,四川,0
突发：以色列遭袭,8月23日 09:12,9,海大的三色羽毛,08-23 12:27,胡赛真爷们,内蒙古,3
突发：以色列遭袭,8月23日 09:12,10,荆侠XE,08-23 12:30,论英雄，胡塞武装首屈一指。,河南,3
突发：以色列遭袭,8月23日 09:12,11,屠晏A4,08-23 12:12,支持也门胡赛。,江苏,3
突发：以色列遭袭,8月23日 09:12,12,她好我也好Ai,08-23 12:28,越来越欣赏胡赛这个愣头青了,湖南,2
突发：以色列遭袭,8月23日 09:12,13,今者L,08-23 17:31,你看见了？,江苏,0
突发：以色列遭袭,8月23日 09:12,14,沧海一粒理想4k,08-23 11:48,解气倒是解气，但是没啥杀伤力，连个人毛也没炸到,山东,71
突发：以色列遭袭,8月23日 09:12,15,岑三度,08-23 17:01,人机,北京,0
突发：以色列遭袭,8月23日 09:12,16,全昆颉h,08-23 17:50,巴勒斯坦人缺少有血性，他们要是能像胡塞武装的民兵一样义无反顾的反犹太，不消停的干着，他们就会争取到自己的自由，权利！以色列就会反过来，要跟你合谈了，缺少血性，就等着世界人民来救他们,浙江,2
突发：以色列遭袭,8月23日 09:12,17,ThinkCRM,08-23 12:21,也只有胡塞能帮我解解气。,广东,5
突发：以色列遭袭,8月23日 09:12,18,日影浮尘,08-24 08:22,鱿鱼吗？,广东,0
突发：以色列遭袭,8月23日 09:12,19,5一席话,08-23 14:02,只要能在国土上炸响就会影响经济和人心态。,广东,6
