子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
特朗普称多位欧洲国家领导人将访美讨论俄乌冲突,9月8日 08:18,0,,,,,0
乌克兰正组建多国部队司令部,9月7日 09:04,1,咖啡期诺,09-07 11:21,炸啊。,上海,1
乌克兰正组建多国部队司令部,9月7日 09:04,2,yyymacau,09-07 15:16,"俄烏戰爭,,,主要成因就是外國軍隊想進住烏克蘭,,,現在要說戰後會派兵進注境內..即係叫呢場杖,不用再叫停戰了.繼續打下去...打到底啦...",中国澳门,1
乌克兰正组建多国部队司令部,9月7日 09:04,3,手杆斜a,09-07 10:55,小丑🤡是彻底的要把乌克兰变成殖民地,北京,41
乌克兰正组建多国部队司令部,9月7日 09:04,4,玻璃渣_CN,09-07 12:06,可笑~斯拉夫民族没有智者。,黑龙江,1
乌克兰正组建多国部队司令部,9月7日 09:04,5,placido07,09-07 15:13,第三次世界大战仍然在欧洲爆发,山东,1
乌克兰正组建多国部队司令部,9月7日 09:04,6,凉风吹醒糊涂人,09-07 13:01,战争什么时候以什么形式结束还不知道呢，先扯战后了,北京,4
乌克兰正组建多国部队司令部,9月7日 09:04,7,想念纯白的云5d,09-07 14:27,欧洲要真驻军，这特朗普能忍的，心心念念的诺贝尔和平奖岂不是又不稳了,北京,1
乌克兰正组建多国部队司令部,9月7日 09:04,8,相宜w,09-07 11:07,相宜w09-07 11:07安徽举报回复1,安徽,1
乌克兰正组建多国部队司令部,9月7日 09:04,9,死亡阴影X1,09-07 13:16,英国指挥？！我想起了二战的市场花园行动了,山西,1
乌克兰正组建多国部队司令部,9月7日 09:04,10,股票一直套,09-07 13:58,乌克兰正组建多国部队司令部，目的不是要去打俄罗斯而是防止俄罗斯的入侵。,上海,5
乌克兰正组建多国部队司令部,9月7日 09:04,11,竹杖芒鞋大了,09-07 15:23,北约拟在日本开设联络处，这事你怎么看？,湖南,1
俄乌首脑“在哪谈”为何这么难定,9月6日 11:48,0,,,,,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,1,股票一直套,09-06 14:08,还是普京去基辅比较好，姿态高一点，表明诚心诚意要和平。,上海,29
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,2,富兴001,09-07 08:21,有底气，就可以谈条件。俄国需从长计议。,北京,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,3,项趟俑Ci7d8,09-07 12:54,等以后加入欧盟，剩下的人就过上幸福快乐的生活了，也不会有人记得过去的战争，就像现在的韩国,广西,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,4,臻567,09-06 22:57,这个小丑  真绝了,湖北,9
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,5,百度网友a16eb1e71,09-06 23:49,你去莫斯科呗?,北京,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,6,方诗艺,09-07 03:22,派个机器人去,北京,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,7,充颉7u,09-06 14:33,泽连斯基不明白自己的份量、地位和影响，有点夜郎自大，他不明为谁而战？人民为谁流血？当应声虫而已，可悲至极。,北京,55
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,8,用户iijhftii9654231,09-06 14:27,假酒喝多了,内蒙古,4
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,9,方程式君,09-06 20:03,小泽呀，普京正带领大部队和武器弹药赶往基普呢，别急哈！,辽宁,32
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,10,类似爱情,09-06 13:16,乌克兰的民众们，你们的美好生活是泽连斯基给你们摧毁的，而不是俄罗斯。,四川,158
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,11,竹杖芒鞋大了,09-06 15:14,好好好，说明热闹还有得看。,湖南,4
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,12,小胡子枫叶,09-06 14:30,乌克兰是最可怜的那个 ，输了土地，输了士兵，输了未来 ，，并且土地被夺走后将再也无法拿回来了 。,广东,34
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,13,百度网友0b5f95a,09-07 13:17,这才是专业演员,广东,0
泽连斯基拒绝普京莫斯科会谈提议：“他可以来基辅”,9月6日 11:12,14,o巴以,09-07 08:51,泽连斯基不明白自己的份量、地位和影响，有点夜郎自大，他不明为谁而战？人民为谁流血？当应声虫而已，可悲至极。  一个演员  美欧让他说啥就是啥。 现在就是一个殖民地国家 杯欧美殖民统治！    一点自主性没有 人民更没有权利 更别提自由。  活着都不容易。,广东,2
