子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"勇士新阵容基本成型!组“死亡五老”,助库里冲冠",昨天 08:54,1,超能力的StarGirl,09-11 09:01,勇士签霍福德太妙了，死亡五老助力库里，冲冠希望大增！,湖北,0
库里420秒得41分，勇士又迎争冠希望,9月7日 21:24,1,大厨师梦幻火,09-07 21:27,霍福德加盟勇士，避开库里噩梦，经验老将助防守，争冠曙光重现。,吉林,1
39岁霍福德2年1170万加盟勇士,9月7日 17:32,0,,,非百家号页面，跳过评论爬取,,0
勇士队组成四巨头，霍福德将成为库里内线最佳搭档,9月7日 06:59,0,,,非百家号页面，跳过评论爬取,,0
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,1,小牛查查,09-06 21:48,还东契奇？,江苏,0
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,2,唐僧,09-07 07:04,阿弥陀佛，善哉善哉。篮球场上众生平等，签约成败皆因果轮回。施主莫执着胜负，以慈悲心观万象和平。,,0
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,3,来自玉渡山有才能的黑翅鸢,09-07 13:49,东契奇不是在湖人了，我晕,江苏,0
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,4,Eiffelmissyou妞,09-06 08:34,NBA休赛期突然热闹，三笔签约搅动格局。期待新赛季看点十足，各队都在用心补强。,江苏,1
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,5,看事不公却没办法,09-07 17:30,你喝尿了吧小编,吉林,0
三笔签约改变联盟格局!勇士签霍福德疯了?篮网这波操作注定失败?,9月6日 08:03,6,在涉故台讲印第安语的黄槿,09-06 19:57,勇士签霍福德，这操作挺大胆。,云南,1
曝霍福德将以两年1170万美元合同签约勇士 包含球员选项,9月6日 07:04,0,,,无评论,,0
"勇士迎来重要争冠拼图,他和库里堪称绝配",9月6日 07:00,0,,,非百家号页面，跳过评论爬取,,0
"霍福德与勇士签下2年1170万美元合约,第二年球员选项",9月5日 21:05,0,,,非百家号页面，跳过评论爬取,,0
