子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
8日凌晨将出现“红月亮”奇观,9月7日 20:56,0,,,非百家号页面，跳过评论爬取,,0
"今晚再现“红月亮”,错过等三年!专家:俗称“血月”易引误解,系月全食",9月7日 19:10,1,兰溪小妞,09-07 20:13,完了，明天上学熬不了那么晚,北京,0
"今晚再现“红月亮”,错过等三年!专家:俗称“血月”易引误解,系月全食",9月7日 19:10,2,百度网友beb79df,09-07 22:32,哎呀，明天得上学熬不了那么晚。,北京,0
"今晚再现“红月亮”,错过等三年!专家:俗称“血月”易引误解,系月全食",9月7日 19:10,3,是你Mariam呀,09-07 19:20,作者用心了，点个赞👍,江西,2
"今晚再现“红月亮”,错过等三年!专家:俗称“血月”易引误解,系月全食",9月7日 19:10,4,ghfchem,09-07 20:30,乌云满天看个球！,四川,0
月全食将现身天宇,9月7日 17:55,0,,,非百家号页面，跳过评论爬取,,0
月全食奇观今夜上演,9月7日 15:53,0,,,无评论,,0
9月8日月全食将现“红月亮”与“绿松石带”,9月6日 21:24,0,,,非百家号页面，跳过评论爬取,,0
"9月7日午夜月全食奇观上演,红月亮持续83分钟",9月6日 11:47,0,,,非百家号页面，跳过评论爬取,,0
"9月7日午夜月全食奇观,红月亮持续83分钟",9月5日 17:56,0,,,非百家号页面，跳过评论爬取,,0
"罕见天象,即将上演!就在本周末!",9月5日 17:19,0,,,非百家号页面，跳过评论爬取,,0
"9月7日午夜月全食奇观震撼上演,红月亮持续83分钟",9月5日 16:32,0,,,非百家号页面，跳过评论爬取,,0
9月8日月全食我国各地可见红月亮 持续时间长达83分钟,9月5日 14:10,1,章魚仔唱KTV,09-05 18:29,城市光污染太严重了，这次月食可能只能看到模糊一片。大城市灯光太亮，月光被掩盖，天文爱好者都抱怨观测条件变差，像北京上次月食很多人没看清细节。,宁夏,0
月全食全程肉眼可见 福州人定好闹钟,9月5日 12:39,0,,,非百家号页面，跳过评论爬取,,0
"9月8日月全食,我国各地可见红月亮",9月5日 10:08,1,山楂爱夏季,09-05 10:48,城市光害太亮，红月亮模糊。郊区才能看清，呼吁关注光污染问题，保护夜空。,江西,0
我国今年境内唯一一次全程肉眼可见的月全食 9 月 8 日凌晨上演,,1,小艺提0m,09-02 02:29,光污染严重的城里可能看不见，凌晨月亮被灯光淹没。建议早点开车去郊区，不然白等一场。,广东,0
