子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
詹姆斯:中国年轻运动员越发优秀 技巧球商有所提升 他们热爱篮球,9月7日 11:58,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯打卡东方明珠，秀第23代签名鞋,9月6日 22:56,0,,,非百家号页面，跳过评论爬取,,0
媒体人晒詹姆斯中国行活动照,9月6日 15:54,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯与“勒布朗梦”李梦上演同款霸王步庆祝,9月6日 10:50,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯:中国球迷热情“不可思议” 愿激励下一代球员成长,9月6日 10:25,0,,,非百家号页面，跳过评论爬取,,0
勒布朗·詹姆斯中国行抵达成都，双子塔点亮巨幅海报,9月5日 11:48,0,,,非百家号页面，跳过评论爬取,,0
成都双子塔为詹姆斯亮起巨幅灯光秀,9月5日 11:17,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯明日将出席中国男女篮国青队训练 并与国家队成员分享经验,9月4日 21:28,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯高举双臂摆经典庆祝动作与粉丝拍大合照,9月4日 19:45,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯活动进行中，大批粉丝在门口聚集等候,9月4日 19:26,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯中国行吸引跨年龄球迷,9月4日 19:12,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯中国行爆料：第23代球鞋含“23”配色,9月4日 19:10,0,,,非百家号页面，跳过评论爬取,,0
宠粉时刻!詹姆斯在上海站现场主动绕场一周 与球迷击掌互动,9月4日 19:07,0,,,非百家号页面，跳过评论爬取,,0
中国行上海站活动开始前 詹姆斯从高处张开双臂向球迷问好,9月4日 18:43,0,,,非百家号页面，跳过评论爬取,,0
记者已经来到詹姆斯中国行外滩活动现场,9月4日 16:43,0,,,非百家号页面，跳过评论爬取,,0
詹姆斯中国行外滩活动现场门口已聚集无数球迷,9月4日 16:37,0,,,非百家号页面，跳过评论爬取,,0
"耐克中国,请来NBA巨星詹姆斯“救市”?",9月4日 16:35,0,,,无评论,,0
"詹姆斯第15次中国行开启,将访上海成都",9月4日 13:30,0,,,非百家号页面，跳过评论爬取,,0
网友晒在酒店遇到詹姆斯:他早上6点就到健身房锻炼 和他打了招呼,9月4日 10:20,0,,,非百家号页面，跳过评论爬取,,0
球迷酒店健身房蹲守詹皇成功,9月4日 09:12,0,,,无评论,,0
"詹姆斯更新IG,将开启中国行!",9月2日 08:33,0,,,非百家号页面，跳过评论爬取,,0
