子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
超300名韩国人在美“非法打工”被捕 张延廷:完全配合美国就没有筹码了,9月9日 15:43,0,,,非百家号页面，跳过评论爬取,,0
超300名韩国公民在美被抓捕 韩媒:韩外长将赴美协商 确保韩国公民早日回国,9月9日 11:34,0,,,非百家号页面，跳过评论爬取,,0
超300名韩国公民在美被抓捕 韩国外长启程赴美进行磋商,9月8日 21:00,0,,,非百家号页面，跳过评论爬取,,0
美国怒抓300韩国人,9月8日 17:34,0,,,非百家号页面，跳过评论爬取,,0
超300名韩国公民在美被抓捕 韩媒:被捕公民最早将于10日乘包机返韩,9月8日 17:24,0,,,非百家号页面，跳过评论爬取,,0
美执法局突袭韩企，475人被捕，美韩关系受考验,9月8日 14:06,0,,,非百家号页面，跳过评论爬取,,0
美国移民执法部门抓捕475人 大多来自韩国 韩国政府紧急磋商 回应公民在美被捕事件,9月8日 05:40,0,,,非百家号页面，跳过评论爬取,,0
美国移民执法部门抓捕475人 大多来自韩国·媒体分析 事件或引发美两项政策矛盾并影响美韩关系,9月7日 18:35,0,,,非百家号页面，跳过评论爬取,,0
超300名韩国人在美被抓 韩国政府紧急商讨对策,9月7日 12:50,0,,,非百家号页面，跳过评论爬取,,0
"超300名韩国人在美被抓,李在明急了",9月7日 10:49,0,,,非百家号页面，跳过评论爬取,,0
300多名韩国人在美被捕 韩国政府紧急商讨对策,9月7日 08:48,0,,,非百家号页面，跳过评论爬取,,0
