子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"尼克斯大比分4-2淘汰活塞,晋级第二轮",5月2日 11:13,0,,,,,0
"尼克斯1分险胜晋级在望,裁判坦承漏判活塞最后被犯规",4月28日 08:04,1,,,作者其他文章,,12
"尼克斯1分险胜晋级在望,裁判坦承漏判活塞最后被犯规",4月28日 08:04,4,,,文明上网理性发言，请遵守《新闻评论服务协议》,请先登录后发表评论~,0
"尼克斯1分险胜晋级在望,裁判坦承漏判活塞最后被犯规",4月28日 08:04,6,,,请先登录后发表评论~,,0
"尼克斯1分险胜晋级在望,裁判坦承漏判活塞最后被犯规",4月28日 08:04,7,,,文明上网理性发言，请遵守《新闻评论服务协议》,,0
唐斯23分绝杀活塞17年主场没赢球,4月28日 06:05,1,广州贤力bV,04-28 06:09,唐斯最后两球真硬气，软糖标签彻底撕了！客场拼到赛点，尼克斯这场赢得提神。,内蒙古,0
"尼克斯3-1活塞,系列赛明朗",4月28日 05:56,1,霸王别Chickens,04-28 07:59,比赛真够刺激的，坎宁安三双亮眼，可惜最后差了口气，尼克斯稳住拿下赛点，厉害！,甘肃,0
锡伯杜:胜利源于坚韧和纪律 我们是一支意志坚强的球队,4月28日 04:49,1,,,最热评论刷新最新评论刷新更多精彩评论>>,,0
锡伯杜:胜利源于坚韧和纪律 我们是一支意志坚强的球队,4月28日 04:49,2,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
锡伯杜:胜利源于坚韧和纪律 我们是一支意志坚强的球队,4月28日 04:49,3,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布最热评论刷新最新评论刷新更多精彩评论>>,,0
锡伯杜:胜利源于坚韧和纪律 我们是一支意志坚强的球队,4月28日 04:49,5,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
活塞队因第四场不吹哨输给尼克斯队而怒不可遏,4月28日 04:32,0,,,,,0
小哈达威16中5拿到14分 三分13中4,4月28日 03:56,1,足球少年浩然,04-28 05:05,比赛最后一刻真揪心，小哈达威末节追分够硬气，下次关键球咱稳稳投！,青海,0
唐斯关键时刻两记三分反超比分,4月28日 03:42,3,,,文明上网理性发言，请遵守《新闻评论服务协议》,请先登录后发表评论~,0
唐斯关键时刻两记三分反超比分,4月28日 03:42,5,,,请先登录后发表评论~,,0
唐斯关键时刻两记三分反超比分,4月28日 03:42,6,,,作者其他文章,,5
唐斯关键时刻两记三分反超比分,4月28日 03:42,7,,,文明上网理性发言，请遵守《新闻评论服务协议》,,0
