子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
四部门联合发布消费券发放通知,9月10日 22:58,0,,,无评论,,0
国办出台意见进一步推进体育产业高质量发展,9月10日 12:44,0,,,非百家号页面，跳过评论爬取,,0
推进体育产业高质量发展,9月10日 09:42,0,,,非百家号页面，跳过评论爬取,,0
国务院最新文件来了,9月6日 07:06,0,,,非百家号页面，跳过评论爬取,,0
国办发文释放体育消费潜力 推进体育产业发展,9月5日 16:40,0,,,无评论,,0
到2030年我国体育产业总规模超7万亿元,9月5日 11:12,0,,,非百家号页面，跳过评论爬取,,0
"7万亿元!国办发文,又一产业迎利好",9月4日 18:09,0,,,非百家号页面，跳过评论爬取,,0
国务院印发《关于释放体育消费潜力进一步推进体育产业高质量发展的意见》,9月4日 17:21,0,,,无评论,,0
国办出台赛事经济发展专项政策,9月4日 17:19,0,,,非百家号页面，跳过评论爬取,,0
国办:到2030年体育产业发展水平大幅跃升 总规模超过7万亿元,9月4日 17:12,0,,,非百家号页面，跳过评论爬取,,0
"国务院:推动京津冀、长三角、粤港澳大湾区等加强交流合作,支持若干地区将体育产业培育成为支柱产业",9月4日 00:00,0,,,非百家号页面，跳过评论爬取,,0
