子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
“川超”来了!演员李国麟、歌手江映蓉、方言博主江逸发布会现场助威,9月5日 22:21,0,,,无评论,,0
“川超”9月20日开幕!这场赛前发布会重磅“揭秘”,9月5日 21:25,0,,,无评论,,0
“川超”广元代表队大名单公布,9月5日 20:32,0,,,无评论,,0
“川超”来了!21支球队集结角逐巅峰,9月5日 20:09,0,,,无评论,,0
"“川超”赛制正式发布:跨年举行,全民参与,9月20日开赛!",9月5日 20:07,0,,,非百家号页面，跳过评论爬取,,0
首届“川超”9月20日揭幕 球队分组正式揭晓,9月5日 18:12,0,,,无评论,,0
“川超”来了!揭幕战计划于9月20日打响,9月5日 17:17,0,,,非百家号页面，跳过评论爬取,,0
"“川超”來了!9月20日揭幕战,成都队落位东区",9月5日 15:57,0,,,非百家号页面，跳过评论爬取,,0
川超宜宾队阵容首次公开,9月4日 16:29,0,,,非百家号页面，跳过评论爬取,,0
“川超”成都队50人大名单出炉,9月2日 19:25,0,,,非百家号页面，跳过评论爬取,,0
"“川超”成都队,50人大名单出炉!最大37岁,最小18岁",9月2日 18:39,0,,,非百家号页面，跳过评论爬取,,0
