子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,1,不羁的风fLy,07-23 15:02,咋这么冷血？,浙江,0
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,2,深透且深远灬仙人掌W,07-08 22:22,认识孙菲菲不认识王阳李阳之类的人,河南,7
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,3,韦霞辉55,07-08 21:09,重案六组那时候真好看，清秀，干嘛要整容呢。,山东,6
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,4,涌韶阳lE,07-18 19:26,指责别人的时候大家都义正言辞，要是自己变成当事人就……，是吧？伪装者多的是,北京,2
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,5,云果话EG,07-08 21:58,以法之名,河南,4
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,6,金鱼54121,07-09 08:49,垃圾导演！！！,四川,4
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,7,天晴一骑当先😂,07-08 21:15,王阳替你说话了，然后呢，他的事业怎么办，为了你得罪一大堆人吗？这种事换谁来都是置身事外明哲保身的,广东,7
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,8,染悟6,07-08 15:29,咋又翻出来了？,北京,25
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,9,艺林el1,07-09 20:47,有时候想想这个世界还是蛮黑暗的，施暴者安然无恙、飞黄腾达，被害者又毁了事业又毁了名声，明明是受害方，全剧组居然没有一个人为她说话，人的良心呢,湖北,4
反转？孙菲菲再提剧组打人事件否认蹭热度，改口称男主王阳说谎,7月8日 13:15,10,天晴一骑当先😂,07-19 22:45,先有能力保护自己，再学着保护别人。,广东,1
