子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
曝辛巴被带走调查,9月5日 18:22,1,在世界之窗击沙袋的风铃草,09-07 11:54,只是他的问题吗，更深层次的原因是什么,江苏,3
曝辛巴被带走调查,9月5日 18:22,2,林菜刀ll,09-07 12:40,辛巴是谁？,广东,1
曝辛巴被带走调查,9月5日 18:22,3,醉美江南岸,09-07 16:59,娘娘腔还帅,江苏,1
曝辛巴被带走调查,9月5日 18:22,4,人不如故mz,09-07 11:58,感觉辛巴挺好的，只坑家人，和我没关系,广西,3
曝辛巴被带走调查,9月5日 18:22,5,务梦玉H7,09-08 13:29,关键是有人信他，我在他出燕窝糖水事件前就觉得都是广告和流量效应，不值得膜拜。人一定要人间清醒，不能被洗脑,陕西,0
曝辛巴被带走调查,9月5日 18:22,6,云天曼7x,09-07 13:55,就像看到李斌一样,上海,0
曝辛巴被带走调查,9月5日 18:22,7,花前月下追梦人,09-08 13:25,你为什么不去死,北京,0
曝辛巴被带走调查,9月5日 18:22,8,视恶如仇g,09-05 21:46,他以前混过日本还在日本坐过牢，自从日本回来以后就突然开了挂一样。,北京,64
曝辛巴被带走调查,9月5日 18:22,9,百度网友21138f5,09-05 19:13,孕妇为什么还用卫生巾,浙江,105
曝辛巴被带走调查,9月5日 18:22,10,来自归元寺情致两饶的柿子,09-06 12:01,相信网红，我也是服了,湖南,36
曝辛巴被带走调查,9月5日 18:22,11,火影白菜I,09-06 08:41,跑到香港跟跑到北京有啥区别？一样一样,上海,6
曝辛巴被带走调查,9月5日 18:22,12,八十七度,09-07 12:33,平台不平……？？？,湖北,0
曝辛巴被带走调查,9月5日 18:22,13,幸运的千山雪,09-06 16:37,我在他直播间买了二件商品，都有质量问题。找客服也没能解决，该管管辛有志的带货乱象了。,北京,1
曝辛巴被带走调查,9月5日 18:22,14,L爱我别走,09-06 09:01,你以为这些直播的是好东西，天天家人们，上链接,浙江,3
曝辛巴被带走调查,9月5日 18:22,15,歧弘vW,09-06 08:44,他老婆初瑞雪也抓起来,江苏,46
曝辛巴被带走调查,9月5日 18:22,16,支珈蓝佑0CG,09-06 08:24,出事几次了都包容他，出事多了才出来制止他，有啥用，已经坑了无数粉丝，就是抓到了发了钱还能赔付吗，都是平台为了赚钱一次次让他复出,河北,57
曝辛巴被带走调查,9月5日 18:22,17,土木yP5,09-07 15:00,狗,江苏,0
曝辛巴被带走调查,9月5日 18:22,18,该用户已经重生,09-06 06:36,这次怎么没有家人们为他洗地了,浙江,2
曝辛巴被带走调查,9月5日 18:22,19,兵七酷骗子颜文峰,09-05 21:32,他家里人肯定不用,上海,3
曝辛巴被带走调查,9月5日 18:22,20,小鸡王者Liam,09-05 18:28,很欣赏作者的观点！,青海,7
曝辛巴被带走调查,9月5日 18:22,21,PQSQQ,09-07 12:04,应该没收护照,广东,1
曝辛巴被带走调查,9月5日 18:22,22,渠丽辉B,09-07 12:21,知道啥叫整容。当一个男人为了吸引女性，也学女人一样的整容，那他的目的性就很强了，不让那些傻白甜的女人买点货，是不行的。,江苏,4
曝辛巴被带走调查,9月5日 18:22,23,河畔的金柳aU4B4,09-07 13:02,我家的狗狗就叫辛巴,重庆,4
曝辛巴被带走调查,9月5日 18:22,24,SteventA,09-06 17:40,网红有好人吗？,吉林,5
曝辛巴被带走调查,9月5日 18:22,25,况苼珠0F0,09-05 21:45,赶紧查，虽然我不太关注他，但是一直看到他，烦得很,吉林,103
曝辛巴被带走调查,9月5日 18:22,26,枫叶随风02,09-07 11:51,你都成年了，为什还吃饭？,黑龙江,1
曝辛巴被带走调查,9月5日 18:22,27,sspl1314,09-06 10:52,严惩不贷辛巴！,湖北,3
曝辛巴被带走调查,9月5日 18:22,28,帛真洁2c,09-06 12:35,一定不要放过他,安徽,3
曝辛巴被带走调查,9月5日 18:22,29,一定能好99,09-07 15:54,"我从他直播间买的驱蚊液好不好使不说，喷头一按就
乱喷，咋还那么多粉丝。",河北,0
曝辛巴被带走调查,9月5日 18:22,30,单恋一枝小红花,09-07 19:20,知假卖假，专坑自己的同胞！！一般影响大的商人都会爱惜自己的声誉，而这种人却恰恰不要声誉，只为害自己的同胞，大家想一想，为什么？,河南,0
"辛巴「带病退网」,老婆救场带货20亿",9月3日 08:00,0,,,非百家号页面，跳过评论爬取,,0
辛巴退网变“电话操控”，初瑞雪崩溃：你再打我就下播,8月30日 21:39,0,,,无评论,,0
辛巴妻子接手账号首播4小时销售额达10亿,,1,梁适4,08-30 16:32,千万别放过辛巴,陕西,1
辛巴妻子接手账号首播4小时销售额达10亿,,2,篮球小子BallS,08-30 12:06,辛巴退网退得真热闹，嫂子带货秒杀10亿，夫妻档太默契了！,内蒙古,0
