子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"石平称被中国制裁是光荣,外交部:他是彻头彻尾的反华分子!",9月10日 16:25,0,,,非百家号页面，跳过评论爬取,,0
中方制裁石平不到24小时，汉奸嚣张回应：非常光荣、毫无影响,9月9日 14:56,0,,,非百家号页面，跳过评论爬取,,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,1,光亦凝P1,09-08 17:08,本来准备下班了 看到这龟儿子 马上火就蹭一下起来了,四川,2
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,2,老雷6HF,09-09 14:42,这种人不得好死，好人有好报，恶人有恶报，不是不报，时候未到。等着看吧！,黑龙江,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,3,分享往事,09-09 15:04,不是地域黑，而是地域思想确实是存在的。,广东,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,4,胡侃社会百态作者,09-08 15:56,哈哈,河南,1
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,5,胡侃社会百态作者,09-08 16:27,没人地域黑,河南,4
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,6,仁厚且舒爽灬毛豆9,09-08 16:11,相由心生,广东,3
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,7,退休职工秦海城,09-08 16:14,他为什么变成这样呢？什么原因？,辽宁,3
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,8,Wearenoonenice,09-08 16:59,这人长得就像日本人！,广东,3
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,9,专搞沙比,09-08 17:57,他是那种把情绪化报复心演绎到极致的人。,安徽,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,10,无聊去上班200,09-08 15:41,这些人应该是日本人解放前放在中国的养的后人，中国培养后再回到日本，估计这样的日本人有很多。,江苏,8
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,11,Lee智慧城市系统集成,09-08 16:14,地域黑是不是也要来了，林子大了什么鸟都有,四川,6
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,12,明天更美好001d2,09-08 17:22,应该是日本种留到中国了,北京,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,13,怜少空度么猫0x,09-08 17:10,别造谣，所为日本学校不存在的！,上海,1
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,14,风起时云散,09-10 12:01,应该一出问题就反制，太迟了。,浙江,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,15,校山雁yw,09-08 21:35,怎么有有这样的人,广东,0
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,16,水之晶9,09-08 15:59,百度百科：石平（せき　へい）,江苏,1
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,17,蜜蜂侠bee,09-08 17:41,看面相，应该本来就是日本人,北京,1
"日本参议员石平被制裁,他原是我国公派留学生,他的反华言论曝出",,18,诚信李永松,09-08 16:51,建立真正的法治中国！,四川,1
