子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
两架委内瑞拉空军的F-16战机超低空掠过美国军舰,9月9日 13:40,0,,,无评论,,0
委内瑞拉出动战机两次挂弹低空掠飞美军舰,9月8日 17:35,0,,,非百家号页面，跳过评论爬取,,0
委内瑞拉F16战机挂弹掠过美国军舰,9月7日 16:25,0,,,非百家号页面，跳过评论爬取,,0
美国增兵!“10架F-35已出动”,9月7日 10:24,1,青春献国,09-07 12:46,特朗普就是强权主义,四川,2
美国增兵!“10架F-35已出动”,9月7日 10:24,2,每天都看财经新闻,09-07 10:40,和平发展，共创美好未来！,辽宁,2
美国增兵!“10架F-35已出动”,9月7日 10:24,3,曾延富,09-07 14:22,杜特尔特禁毒已被海牙法庭审判，美国以禁毒名义侵略委内瑞拉，又是合法的！,浙江,1
美国增兵!“10架F-35已出动”,9月7日 10:24,4,德无量德无有功8,09-07 13:46,美国特朗普真是叫狗子逮老鼠……多管闲事。跑到委内瑞拉境内发动战争。,湖北,0
美国增兵!“10架F-35已出动”,9月7日 10:24,5,功璎玑83,09-07 13:23,对待美帝国主义侵略者，应该下狠手，支接打击五角大楼，把白宫夷为平地，把特朗普政权彻底解决,河北,3
美国增兵!“10架F-35已出动”,9月7日 10:24,6,止俊捷75,09-07 13:36,一个霸权主义国家，要想打谁，还需要理由吗？,四川,2
美国增兵!“10架F-35已出动”,9月7日 10:24,7,藩筠72,09-07 13:28,打击贩毒，竞然用战机飞越他国领空打击，这是侵略他国，委内瑞拉应用导弹击落美机，是一种正当防卫。,浙江,7
美国增兵!“10架F-35已出动”,9月7日 10:24,8,捷径级玩家d0ecf,09-07 13:15,打倒美帝国主义！,山东,9
美国增兵!“10架F-35已出动”,9月7日 10:24,9,无谁家1e,09-07 13:56,美帝国主义霸权主义，就是世界搅屎棍！,山东,0
美国增兵!“10架F-35已出动”,9月7日 10:24,10,灬陌吓Aj,09-07 13:48,美国想打谁就打谁嘛？没有哪个国家站出来管吗？,辽宁,0
美国增兵!“10架F-35已出动”,9月7日 10:24,11,心中的老家time,09-07 14:01,委内瑞拉若已经用优质的石油换得鸡精狩猎者和湛卢系列。国防要有一招制敌的手段才能让敌人静下心来合作不然终幻想掠夺,广东,1
委内瑞拉空军两架苏-30战机飞越美国海军舰群,9月6日 19:42,0,,,非百家号页面，跳过评论爬取,,0
