子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"苹果iPhone 17 系列京东 / 天猫预约量破 200 万,较上一代 iPhone 16 系列增近 3 倍",昨天 19:35,0,,,非百家号页面，跳过评论爬取,,0
iPhone 17 系列发布会亮点回顾:高刷与续航升级,昨天 10:53,1,WFKing的KL舞者,09-11 11:25,这次iPhone升级挺实在的，屏幕顺滑还省电，日常用着更舒心了。,内蒙古,0
iPhone 17系列京东预约人数超420万:牙膏挤爆的标准版最受欢迎,昨天 00:29,0,,,非百家号页面，跳过评论爬取,,0
苹果公司推出迄今最薄苹果手机iPhone Air,9月10日 15:35,0,,,无评论,,0
"最薄iPhone 登场,eSIM 正式落地",9月10日 13:49,0,,,非百家号页面，跳过评论爬取,,0
首次加入VC散热、玻璃+铝金属拼接机身!iPhone 17 Pro/Pro Max发布:8999元起,9月10日 02:30,0,,,非百家号页面，跳过评论爬取,,0
苹果年度盛会:iPhone 17 与新款智能手表发布会,9月9日 17:35,0,,,非百家号页面，跳过评论爬取,,0
"iPhone 17即将发布,苹果还会带来哪些惊喜产品?",9月9日 16:15,0,,,非百家号页面，跳过评论爬取,,0
"苹果秋季发布会临近,iPhone 17系列渲染图曝光,副屏设计引热议",9月8日 16:41,0,,,非百家号页面，跳过评论爬取,,0
苹果发布会将推出超8款新品:iPhone 17大改 还有这些,9月8日 13:22,0,,,非百家号页面，跳过评论爬取,,0
"iPhone 17即将发布:美版印度造,中国掌控核心供应链",9月8日 12:29,0,,,非百家号页面，跳过评论爬取,,0
苹果秋季发布会前瞻,9月7日 13:11,1,陈陈跳舞比赛,09-08 09:41,内容很精彩，期待更新！,天津,0
iPhone 17系列内存配置、开售时间、售价曝光,9月7日 09:44,0,,,非百家号页面，跳过评论爬取,,0
iPhone 17系列即将发布,9月4日 17:29,0,,,非百家号页面，跳过评论爬取,,0
iPhone17首发优先购来啦!9月12日开抢,9月2日 22:09,0,,,非百家号页面，跳过评论爬取,,0
