子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
王大陆入伍后生活情况再曝光，看许光汉表演，台下疯狂躲避镜头,5月15日 09:01,1,百度网友6630b25,05-15 13:57,不是进去了么,天津,0
王大陆入伍后生活情况再曝光，看许光汉表演，台下疯狂躲避镜头,5月15日 09:01,2,阿达的乌鲁木齐,05-15 12:06,王大陆低调适应新环境，认真服役中，期待他以新面貌回归！,云南,0
王大陆入伍后生活情况再曝光，看许光汉表演，台下疯狂躲避镜头,5月15日 09:01,3,悬币一绝浪千叠,05-16 08:33,交保，交保,辽宁,0
王大陆入伍后生活情况再曝光，看许光汉表演，台下疯狂躲避镜头,5月15日 09:01,4,li50132357,05-15 16:07,看他这名字，在湾湾就不好过,北京,0
"工作室回应涉嫌教唆杀人:不存在教唆犯罪,乘车事件司机已撤诉",5月4日 12:14,1,羽生结弦冰舞,05-04 12:43,工作室及时澄清，法律程序走完就好，大家理性吃瓜～,四川,0
王大陆剃寸头亮相，相关部门：他没有特殊待遇,3月13日 14:47,0,,,,,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,1,北堂风,03-13 11:25,服台湾兵役？,上海,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,2,earthman80yr,03-13 20:34,是不是台当局对这个名字有看法,广东,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,3,macSvn,03-13 11:15,王大陆是谁？,宁夏,3
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,4,子遇d3,03-13 15:49,枪毙就行了,上海,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,5,柒柒柒,03-13 23:03,他爸给他起这个名字就是这个意思啊,广东,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,6,百度网友55119aa,03-13 11:47,大陆这个名字，表达的是统一的意向吗？,福建,3
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,7,猎户星座CP,03-13 14:04,要不然呢,广东,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,8,Lemon😷9,03-13 14:04,这种艺人不封杀真奇葩,浙江,2
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,9,渠烨赫0IO,03-13 11:10,台湾省了,江苏,1
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,10,yaoyao159108,03-13 14:40,这个家伙看起来就不是啥良善的，不喜欢他的剧，有李沁也不看,江苏,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,11,爪根包,03-13 14:30,孤注一掷里被骗的那个,上海,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,12,MiXWllxdwY,03-13 09:48,王大陆都去服兵役了，我们更要努力啦！加油，向前进！,山西,6
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,13,sjzsohu1977,03-13 14:01,据我台湾省牛马日报社报道,河北,0
台媒：王大陆现身台北车站集合，搭车前往台中入伍服役,3月13日 09:43,14,GGGKKK71,03-13 11:02,这个货之前不是很硬气吗？怎么现在怕了,江苏,6
